# ---------------------------------- WARNING ----------------------------------------,,,,,,,,,,
# The data you have obtained from this automated U.S. Geological Survey database,,,,,,,,,,
# have not received Director's approval and as such are provisional and subject to,,,,,,,,,,
# revision.  The data are released on the condition that neither the USGS nor the,,,,,,,,,,
# United States Government may be held liable for any damages resulting from its use.,,,,,,,,,,
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional,,,,,,,,,,
#,,,,,,,,,,
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info,,,,,,,,,,
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info,,,,,,,,,,
#,,,,,,,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,,,,,,,
# retrieved: 2012-01-11 22:35:13 EST       (caww02),,,,,,,,,,
#,,,,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,,,,
"#    USGS 07130500 ARKANSAS RIVER BELOW JOHN MARTIN RESERVOIR, CO.",,,,,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,,,,
#,,,,,,,,,,
# Data provided for site 07130500,,,,,,,,,,
#    DD parameter statistic   Description,,,,,,,,,,
"#    01   00060     00003     Discharge, cubic feet per second (Mean)",,,,,,,,,,
"#    15   00010     00001     Temperature, water, degrees Celsius (Maximum)",,,,,,,,,,
"#    15   00010     00002     Temperature, water, degrees Celsius (Minimum)",,,,,,,,,,
"#    16   00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)",,,,,,,,,,
#,,,,,,,,,,
# Data-value qualification codes included in this output: ,,,,,,,,,,
#     Eqp  Equipment malfunction  ,,,,,,,,,,
#     A  Approved for publication -- Processing and review completed.  ,,,,,,,,,,
#     P  Provisional data subject to revision.  ,,,,,,,,,,
#     e  Value has been estimated.  ,,,,,,,,,,
# ,,,,,,,,,,
agency_cd,site_no,datetime,01_00060_00003,01_00060_00003_cd,15_00010_00001,15_00010_00001_cd,15_00010_00002,15_00010_00002_cd,16_00095_00003,16_00095_00003_cd
USGS,7130500,2/1/2000,231,A,2.4,A,2,A,1870,A
USGS,7130500,2/2/2000,249,A,2.5,A,1.8,A,1870,A
USGS,7130500,2/3/2000,248,A,2.8,A,2,A,1870,A
USGS,7130500,2/4/2000,249,A:e,,,,,,
USGS,7130500,2/5/2000,249,A:e,,,,,,
USGS,7130500,2/6/2000,250,A:e,,,,,,
USGS,7130500,2/7/2000,520,A,,,,,,
USGS,7130500,2/8/2000,725,A,,,,,,
USGS,7130500,2/9/2000,670,A,3.1,A,2.8,A,2120,A
USGS,7130500,2/10/2000,283,A,4.3,A,2.8,A,2170,A
USGS,7130500,2/11/2000,52,A,3.1,A,2.7,A,2210,A
USGS,7130500,2/12/2000,49,A,3.9,A,2.8,A,2210,A
USGS,7130500,2/13/2000,49,A,4.3,A,2.9,A,2200,A
USGS,7130500,2/14/2000,49,A,5.2,A,2.7,A,2160,A
USGS,7130500,2/15/2000,49,A,5,A,3.2,A,2130,A
USGS,7130500,2/16/2000,49,A,4.8,A,3,A,2120,A
USGS,7130500,2/17/2000,155,A,3.6,A,3.1,A,2050,A
USGS,7130500,2/18/2000,238,A,3.5,A,2.9,A,1960,A
USGS,7130500,2/19/2000,242,A,3.7,A,2.9,A,1970,A
USGS,7130500,2/20/2000,238,A,3.3,A,2.9,A,1950,A
USGS,7130500,2/21/2000,236,A,3.8,A,2.8,A,1920,A
USGS,7130500,2/22/2000,421,A,3.7,A,3.3,A,1910,A
USGS,7130500,2/23/2000,553,A,4.4,A,3.5,A,1900,A
USGS,7130500,2/24/2000,413,A,4.8,A,3.9,A,1900,A
USGS,7130500,2/25/2000,319,A,4.5,A,3.9,A,1900,A
USGS,7130500,2/26/2000,318,A,4.6,A,4,A,1900,A
USGS,7130500,2/27/2000,319,A,4.6,A,3.8,A,1900,A
USGS,7130500,2/28/2000,234,A,4.7,A,3.9,A,1900,A
USGS,7130500,2/29/2000,178,A,5,A,4.3,A,1910,A
USGS,7130500,3/1/2000,328,A,5.2,A,4.2,A,1930,A
USGS,7130500,3/2/2000,403,A,5,A,4.5,A,1930,A
USGS,7130500,3/3/2000,335,A,5.1,A,4.4,A,1920,A
USGS,7130500,3/4/2000,267,A,5.5,A,4.5,A,1920,A
USGS,7130500,3/5/2000,266,A,5.6,A,4.5,A,1910,A
USGS,7130500,3/6/2000,391,A,5.9,A,5,A,1890,A
USGS,7130500,3/7/2000,416,A,6,A,5.4,A,1860,A
USGS,7130500,3/8/2000,508,A,6.2,A,5.5,A,1840,A
USGS,7130500,3/9/2000,736,A,6,A,5.5,A,,
USGS,7130500,3/10/2000,963,A,5.7,A,5.5,A,,
USGS,7130500,3/11/2000,633,A,6.1,A,5.3,A,,
USGS,7130500,3/12/2000,398,A,6.1,A,5.3,A,,
USGS,7130500,3/13/2000,383,A,6.2,A,5.5,A,,
USGS,7130500,3/14/2000,388,A,6.4,A,5.7,A,,
USGS,7130500,3/15/2000,367,A,6.3,A,5.8,A,,
USGS,7130500,3/16/2000,344,A,6.5,A,5.8,A,,
USGS,7130500,3/17/2000,344,A,6.7,A,5.8,A,,
USGS,7130500,3/18/2000,344,A,6.5,A,6.1,A,,
USGS,7130500,3/19/2000,343,A,6.8,A,5.9,A,,
USGS,7130500,3/20/2000,343,A,6.5,A,6,A,,
USGS,7130500,3/21/2000,333,A,6.3,A,6.1,A,,
USGS,7130500,3/22/2000,311,A,6.3,A,6.2,A,,
USGS,7130500,3/23/2000,270,A,6.9,A,6.3,A,,
USGS,7130500,3/24/2000,230,A,7.4,A,6.3,A,,
USGS,7130500,3/25/2000,221,A,7.4,A,6.4,A,,
USGS,7130500,3/26/2000,221,A,7.7,A,6.6,A,,
USGS,7130500,3/27/2000,221,A,7.8,A,6.6,A,,
USGS,7130500,3/28/2000,285,A,7.4,A,6.6,A,,
USGS,7130500,3/29/2000,365,A,7.7,A,7,A,,
USGS,7130500,3/30/2000,379,A,7.2,A,7,A,,
USGS,7130500,3/31/2000,373,A,7.1,A,7,A,,
USGS,7130500,4/1/2000,358,A,7.7,A,7.1,A,2150,A
USGS,7130500,4/2/2000,358,A,7.9,A,7,A,2060,A
USGS,7130500,4/3/2000,344,A,7.7,A,7,A,2000,A
USGS,7130500,4/4/2000,331,A,8.1,A,7.1,A,2000,A
USGS,7130500,4/5/2000,345,A,8.7,A,7.5,A,2000,A
USGS,7130500,4/6/2000,358,A,8.3,A,7.6,A,2000,A
USGS,7130500,4/7/2000,369,A,8.6,A,7.8,A,2000,A
USGS,7130500,4/8/2000,376,A,9,A,8,A,2000,A
USGS,7130500,4/9/2000,377,A,9.1,A,8.2,A,2000,A
USGS,7130500,4/10/2000,450,A,9.2,A,8.4,A,2000,A
USGS,7130500,4/11/2000,504,A,9.2,A,8.5,A,1990,A
USGS,7130500,4/12/2000,547,A,9.3,A,8.6,A,1990,A
USGS,7130500,4/13/2000,612,A,10,A,8.6,A,1980,A
USGS,7130500,4/14/2000,664,A,9.8,A,9.1,A,1970,A
USGS,7130500,4/15/2000,681,A,9.6,A,9.1,A,1980,A
USGS,7130500,4/16/2000,679,A,10.2,A,9.3,A,1980,A
USGS,7130500,4/17/2000,678,A,10.2,A,9.4,A,2020,A
USGS,7130500,4/18/2000,672,A,11,A,9.6,A,2030,A
USGS,7130500,4/19/2000,666,A,11.3,A,10.3,A,2040,A
USGS,7130500,4/20/2000,661,A,11.1,A,10.6,A,2030,A
USGS,7130500,4/21/2000,658,A,11.2,A,10.5,A,2030,A
USGS,7130500,4/22/2000,660,A,11.2,A,10.6,A,2030,A
USGS,7130500,4/23/2000,660,A,11.3,A,10.6,A,2000,A
USGS,7130500,4/24/2000,643,A,11.8,A,11,A,1990,A
USGS,7130500,4/25/2000,612,A,11.8,A,11,A,2000,A
USGS,7130500,4/26/2000,588,A,11.8,A,11.2,A,2000,A
USGS,7130500,4/27/2000,598,A,11.9,A,11.1,A,2010,A
USGS,7130500,4/28/2000,607,A,12,A,11.3,A,2020,A
USGS,7130500,4/29/2000,607,A,12.3,A,11.5,A,2030,A
USGS,7130500,4/30/2000,606,A,12.3,A,12.1,A,2030,A
USGS,7130500,5/1/2000,572,A,12.4,A,11.9,A,2030,A
USGS,7130500,5/2/2000,527,A,12.9,A,11.9,A,2030,A
USGS,7130500,5/3/2000,503,A,13,A,12,A,2020,A
USGS,7130500,5/4/2000,508,A,12.9,A,12,A,2020,A
USGS,7130500,5/5/2000,535,A,13,A,12.2,A,2000,A
USGS,7130500,5/6/2000,543,A,13.1,A,12.1,A,1970,A
USGS,7130500,5/7/2000,543,A,13,A,12.2,A,1930,A
USGS,7130500,5/8/2000,554,A,13,A,12.4,A,1940,A
USGS,7130500,5/9/2000,574,A,13.4,A,12.5,A,1940,A
USGS,7130500,5/10/2000,589,A,13.5,A,12.6,A,1950,A
USGS,7130500,5/11/2000,581,A,16.3,A,12.9,A,1960,A
USGS,7130500,5/12/2000,520,A,14.4,A,13.6,A,1950,A
USGS,7130500,5/13/2000,465,A,14.5,A,13.4,A,1960,A
USGS,7130500,5/14/2000,464,A,15.2,A,13.8,A,1990,A
USGS,7130500,5/15/2000,443,A,15.3,A,14.3,A,2030,A
USGS,7130500,5/16/2000,446,A,14.9,A,14.4,A,2070,A
USGS,7130500,5/17/2000,458,A,16.2,A,14.3,A,2080,A
USGS,7130500,5/18/2000,452,A,15.1,A,14.5,A,2080,A
USGS,7130500,5/19/2000,458,A,15.4,A,14.5,A,2070,A
USGS,7130500,5/20/2000,467,A,15.3,A,14.4,A,2070,A
USGS,7130500,5/21/2000,465,A,15.5,A,14.6,A,2070,A
USGS,7130500,5/22/2000,486,A,15.4,A,14.6,A,2070,A
USGS,7130500,5/23/2000,517,A,15.4,A,14.6,A,2060,A
USGS,7130500,5/24/2000,545,A,15.2,A,14.6,A,2050,A
USGS,7130500,5/25/2000,555,A,15.2,A,14.7,A,2070,A
USGS,7130500,5/26/2000,557,A,15.4,A,14.7,A,2080,A
USGS,7130500,5/27/2000,558,A,15.5,A,14.7,A,2080,A
USGS,7130500,5/28/2000,560,A,15.5,A,14.7,A,2060,A
USGS,7130500,5/29/2000,562,A,15.6,A,14.8,A,2050,A
USGS,7130500,5/30/2000,556,A,15.6,A,14.8,A,2030,A
USGS,7130500,5/31/2000,550,A,16.1,A,15,A,2030,A
USGS,7130500,6/1/2000,552,A,15.8,A,15.2,A,2040,A
USGS,7130500,6/2/2000,789,A,15.6,A,15.1,A,2040,A
USGS,7130500,6/3/2000,1000,A,15.8,A,15.2,A,2030,A
USGS,7130500,6/4/2000,1010,A,15.7,A,15.2,A,2030,A
USGS,7130500,6/5/2000,1060,A,15.7,A,15.2,A,2030,A
USGS,7130500,6/6/2000,1140,A,15.8,A,15.4,A,2010,A
USGS,7130500,6/7/2000,1190,A,15.8,A,15.5,A,2010,A
USGS,7130500,6/8/2000,1300,A,15.8,A,15.5,A,2030,A
USGS,7130500,6/9/2000,1420,A,,,,,,
USGS,7130500,6/10/2000,1480,A,,,,,,
USGS,7130500,6/11/2000,1480,A,,,,,,
USGS,7130500,6/12/2000,1480,A,,,,,,
USGS,7130500,6/13/2000,1390,A,,,,,,
USGS,7130500,6/14/2000,1360,A,19.4,A,18.3,A,2080,A
USGS,7130500,6/15/2000,1330,A,19.5,A,18.9,A,2030,A
USGS,7130500,6/16/2000,1340,A,19.7,A,19.4,A,1990,A
USGS,7130500,6/17/2000,1350,A,19.4,A,19.2,A,1980,A
USGS,7130500,6/18/2000,1350,A,19.6,A,19.2,A,1990,A
USGS,7130500,6/19/2000,1360,A,19.9,A,19.4,A,2000,A
USGS,7130500,6/20/2000,1320,A,19.7,A,19.4,A,2000,A
USGS,7130500,6/21/2000,1260,A,19.8,A,19.3,A,2010,A
USGS,7130500,6/22/2000,1250,A,19.8,A,19.5,A,2010,A
USGS,7130500,6/23/2000,1250,A,19.8,A,19.6,A,2010,A
USGS,7130500,6/24/2000,1250,A,19.9,A,19.5,A,2020,A
USGS,7130500,6/25/2000,1240,A,19.9,A,19.5,A,2030,A
USGS,7130500,6/26/2000,1240,A,20,A,19.5,A,2030,A
USGS,7130500,6/27/2000,1250,A,19.9,A,19.5,A,2020,A
USGS,7130500,6/28/2000,1250,A,20,A,19.5,A,2030,A
USGS,7130500,6/29/2000,1200,A,20.6,A,19.8,A,2030,A
USGS,7130500,6/30/2000,1120,A,20.5,A,20,A,2040,A
USGS,7130500,7/1/2000,1090,A,20.3,A,19.9,A,2050,A
USGS,7130500,7/2/2000,1090,A,20.3,A,19.9,A,2050,A
USGS,7130500,7/3/2000,987,A,20.7,A,20.2,A,2060,A
USGS,7130500,7/4/2000,892,A,21.1,A,20.3,A,2070,A
USGS,7130500,7/5/2000,1010,A,20.8,A,20.4,A,2070,A
USGS,7130500,7/6/2000,1100,A,20.8,A,20.4,A,2060,A
USGS,7130500,7/7/2000,1180,A,20.8,A,20.3,A,2130,A
USGS,7130500,7/8/2000,1230,A,21.2,A,20.5,A,2090,A
USGS,7130500,7/9/2000,1230,A,21.1,A,20.7,A,2080,A
USGS,7130500,7/10/2000,1230,A,21.3,A,20.8,A,2070,A
USGS,7130500,7/11/2000,1150,A,21.7,A,20.8,A,2080,A
USGS,7130500,7/12/2000,991,A,21.4,A,20.9,A,2090,A
USGS,7130500,7/13/2000,943,A,21.8,A,21.2,A,2090,A
USGS,7130500,7/14/2000,955,A,21.6,A,21.2,A,2080,A
USGS,7130500,7/15/2000,967,A,21.8,A,21.2,A,2090,A
USGS,7130500,7/16/2000,1010,A,21.7,A,21.2,A,2170,A
USGS,7130500,7/17/2000,1100,A,21.9,A,21.5,A,2180,A
USGS,7130500,7/18/2000,993,A,22.6,A,21.6,A,2150,A
USGS,7130500,7/19/2000,874,A,22.4,A,21.7,A,2130,A
USGS,7130500,7/20/2000,836,A,22.5,A,21.8,A,2140,A
USGS,7130500,7/21/2000,755,A,22.8,A,22,A,2140,A
USGS,7130500,7/22/2000,711,A,22.9,A,22.2,A,2140,A
USGS,7130500,7/23/2000,709,A,23.2,A,22.4,A,2140,A
USGS,7130500,7/24/2000,502,A,23.4,A,22.5,A,2130,A
USGS,7130500,7/25/2000,315,A,23.4,A,22.6,A,2140,A
USGS,7130500,7/26/2000,289,A,,,,,,
USGS,7130500,7/27/2000,300,A,,,,,,
USGS,7130500,7/28/2000,499,A,,,,,,
USGS,7130500,7/29/2000,638,A,,,,,,
USGS,7130500,7/30/2000,640,A,,,,,,
USGS,7130500,7/31/2000,846,A,,,,,,
USGS,7130500,8/1/2000,1010,A,,,,,,
USGS,7130500,8/2/2000,998,A,23.4,A,22.9,A,2180,A
USGS,7130500,8/3/2000,985,A,23.5,A,23,A,2190,A
USGS,7130500,8/4/2000,1130,A,23.8,A,23.3,A,2200,A
USGS,7130500,8/5/2000,1230,A,24,A,23.4,A,2200,A
USGS,7130500,8/6/2000,1230,A,23.9,A,23.4,A,2200,A
USGS,7130500,8/7/2000,1200,A,24,A,23.5,A,2200,A
USGS,7130500,8/8/2000,1220,A,24,A,23.6,A,2200,A
USGS,7130500,8/9/2000,1300,A,24.1,A,23.7,A,2200,A
USGS,7130500,8/10/2000,1230,A,24.4,A,23.8,A,2200,A
USGS,7130500,8/11/2000,1020,A,24.3,A,23.7,A,2200,A
USGS,7130500,8/12/2000,899,A,24.2,A,23.8,A,2200,A
USGS,7130500,8/13/2000,894,A,24.6,A,23.9,A,2200,A
USGS,7130500,8/14/2000,892,A,24.7,A,24.2,A,2200,A
USGS,7130500,8/15/2000,889,A,24.6,A,24.1,A,2200,A
USGS,7130500,8/16/2000,888,A,24.6,A,24.2,A,2170,A
USGS,7130500,8/17/2000,589,A,24.8,A,24.1,A,2200,A
USGS,7130500,8/18/2000,625,A,24.4,A,24.1,A,2180,A
USGS,7130500,8/19/2000,767,A,24.4,A,23.8,A,2210,A
USGS,7130500,8/20/2000,764,A,24.3,A,23.8,A,2210,A
USGS,7130500,8/21/2000,764,A,24.4,A,23.7,A,2210,A
USGS,7130500,8/22/2000,748,A,24.6,A,24,A,2210,A
USGS,7130500,8/23/2000,735,A,24.4,A,23.8,A,2230,A
USGS,7130500,8/24/2000,735,A,24.2,A,23.7,A,2230,A
USGS,7130500,8/25/2000,699,A,24.4,A,23.7,A,2250,A
USGS,7130500,8/26/2000,675,A,24.4,A,23.7,A,2240,A
USGS,7130500,8/27/2000,676,A,24.5,A,23.7,A,2230,A
USGS,7130500,8/28/2000,651,A,24.5,A,23.7,A,2240,A
USGS,7130500,8/29/2000,635,A,24.3,A,23.6,A,2250,A
USGS,7130500,8/30/2000,515,A,24,A,23.5,A,2240,A
USGS,7130500,8/31/2000,417,A,24.1,A,23.4,A,2230,A
USGS,7130500,9/1/2000,428,A,24,A,23.1,A,2230,A
USGS,7130500,9/2/2000,423,A,23.5,A,23,A,2240,A
USGS,7130500,9/3/2000,422,A,23.6,A,22.9,A,2240,A
USGS,7130500,9/4/2000,422,A,23.8,A,22.9,A,2240,A
USGS,7130500,9/5/2000,377,A,23.7,A,22.8,A,2240,A
USGS,7130500,9/6/2000,329,A,23.6,A,22.7,A,2240,A
USGS,7130500,9/7/2000,312,A,23.4,A,22.6,A,2240,A
USGS,7130500,9/8/2000,308,A,23.4,A,22.6,A,2230,A
USGS,7130500,9/9/2000,308,A,23.5,A,22.6,A,2220,A
USGS,7130500,9/10/2000,308,A,23.5,A,22.6,A,2230,A
USGS,7130500,9/11/2000,323,A,23.5,A,22.6,A,2240,A
USGS,7130500,9/12/2000,308,A,23.1,A,22.3,A,2230,A
USGS,7130500,9/13/2000,293,A,23,A,22.2,A,2240,A
USGS,7130500,9/14/2000,293,A,22.7,A,22,A,2240,A
USGS,7130500,9/15/2000,285,A,22.5,A,21.8,A,2240,A
USGS,7130500,9/16/2000,280,A,22.5,A,21.5,A,2260,A
USGS,7130500,9/17/2000,280,A,22.1,A,21.2,A,2240,A
USGS,7130500,9/18/2000,280,A,21.7,A,21,A,2260,A
USGS,7130500,9/19/2000,250,A,21.9,A,20.9,A,2250,A
USGS,7130500,9/20/2000,221,A,20.9,A,20.1,A,2260,A
USGS,7130500,9/21/2000,215,A,20.7,A,19.7,A,2260,A
USGS,7130500,9/22/2000,213,A,20.7,A,19.7,A,2270,A
USGS,7130500,9/23/2000,213,A,19.7,A,19,A,2280,A
USGS,7130500,9/24/2000,213,A,19,A,18.1,A,2290,A
USGS,7130500,9/25/2000,201,A,18.6,A,17.5,A,2290,A
USGS,7130500,9/26/2000,339,A,18,A,16.9,A,2290,A
USGS,7130500,9/27/2000,540,A,17.2,A,16.6,A,2290,A
USGS,7130500,9/28/2000,536,A,16.9,A,16.4,A,2300,A
USGS,7130500,9/29/2000,561,A,16.7,A,16.2,A,2310,A
USGS,7130500,9/30/2000,578,A,16.9,A,16.3,A,2310,A
USGS,7130500,10/1/2000,574,A,17,A,16.4,A,2310,A
USGS,7130500,10/2/2000,575,A,17,A,16.5,A,2310,A
USGS,7130500,10/3/2000,609,A,17.3,A,16.6,A,2310,A
USGS,7130500,10/4/2000,630,A,17.3,A,17.1,A,2300,A
USGS,7130500,10/5/2000,628,A,17.2,A,16.9,A,2290,A
USGS,7130500,10/6/2000,595,A,,,,,,
USGS,7130500,10/7/2000,574,A,,,,,,
USGS,7130500,10/8/2000,574,A,,,,,,
USGS,7130500,10/9/2000,458,A,,,,,,
USGS,7130500,10/10/2000,406,A,,,,,,
USGS,7130500,10/11/2000,344,A,14.8,A,14.4,A,2280,A
USGS,7130500,10/12/2000,209,A,15.2,A,14.3,A,2280,A
USGS,7130500,10/13/2000,138,A,15.3,A,14.2,A,2280,A
USGS,7130500,10/14/2000,100,A,15.1,A,13.7,A,2280,A
USGS,7130500,10/15/2000,99,A,14.8,A,13.7,A,2280,A
USGS,7130500,10/16/2000,99,A,14.9,A,13.9,A,2280,A
USGS,7130500,10/17/2000,119,A,14.9,A,13.6,A,2270,A
USGS,7130500,10/18/2000,151,A,14.8,A,13.7,A,2290,A
USGS,7130500,10/19/2000,151,A,14.6,A,13.7,A,2290,A
USGS,7130500,10/20/2000,150,A,14.5,A,13.7,A,2280,A
USGS,7130500,10/21/2000,150,A,14.5,A,13.5,A,2270,A
USGS,7130500,10/22/2000,151,A,14.4,A,13.8,A,2280,A
USGS,7130500,10/23/2000,120,A,14,A,13.7,A,2280,A
USGS,7130500,10/24/2000,96,A,14.6,A,13.6,A,2290,A
USGS,7130500,10/25/2000,153,A,14.4,A,13.4,A,2290,A
USGS,7130500,10/26/2000,197,A,14.3,A,13.4,A,2290,A
USGS,7130500,10/27/2000,167,A,14.2,A,13.5,A,2290,A
USGS,7130500,10/28/2000,149,A,14,A,13.7,A,2290,A
USGS,7130500,10/29/2000,149,A,14.3,A,13.6,A,2300,A
USGS,7130500,10/30/2000,217,A,14.1,A,13.5,A,2300,A
USGS,7130500,10/31/2000,267,A,14.2,A,13.2,A,2280,A
USGS,7130500,11/1/2000,104,A,,,,,,
USGS,7130500,11/2/2000,8.1,A,,,,,,
USGS,7130500,11/3/2000,3.4,A,,,,,,
USGS,7130500,11/4/2000,3.4,A,,,,,,
USGS,7130500,11/5/2000,3.4,A,,,,,,
USGS,7130500,11/6/2000,3.3,A,,,,,,
USGS,7130500,11/7/2000,3.2,A,,,,,,
USGS,7130500,11/8/2000,3.1,A,9.9,A,6.1,A,2350,A
USGS,7130500,11/9/2000,3,A,9.3,A,5.7,A,2350,A
USGS,7130500,11/10/2000,2.8,A,6.5,A,5.8,A,2350,A
USGS,7130500,11/11/2000,2.8,A,6.6,A,4.6,A,2350,A
USGS,7130500,11/12/2000,2.8,A,6.3,A,3.7,A,2350,A
USGS,7130500,11/13/2000,2.8,A,,,,,,
USGS,7130500,11/14/2000,2.8,A,6.6,A,3.5,A,2350,A
USGS,7130500,11/15/2000,2.7,A,6.7,A,3.8,A,2350,A
USGS,7130500,11/16/2000,2.6,A,6.6,A,3.6,A,2360,A
USGS,7130500,11/17/2000,2.6,A,5.7,A,3.2,A,2350,A
USGS,7130500,11/18/2000,2.7,A,5.8,A,2.9,A,2360,A
USGS,7130500,11/19/2000,2.7,A,6.6,A,2.6,A,2360,A
USGS,7130500,11/20/2000,2.7,A,6.4,A,2.9,A,2360,A
USGS,7130500,11/21/2000,2.7,A,,,2.6,A,2360,A
USGS,7130500,11/22/2000,2.8,A,,,,,,
USGS,7130500,11/23/2000,2.8,A,,,,,,
USGS,7130500,11/24/2000,2.8,A,,,,,,
USGS,7130500,11/25/2000,2.7,A,,,,,,
USGS,7130500,11/26/2000,2.8,A,,,,,,
USGS,7130500,11/27/2000,2.7,A,,,,,,
USGS,7130500,11/28/2000,2.7,A,,,,,,
USGS,7130500,11/29/2000,2.7,A,5.7,A,,,2350,A
USGS,7130500,11/30/2000,2.7,A,5.9,A,3,A,2360,A
USGS,7130500,12/1/2000,2.8,A,5.8,A,3.3,A,2360,A
USGS,7130500,12/2/2000,2.7,A,4,A,2.3,A,2350,A
USGS,7130500,12/3/2000,2.7,A,4.9,A,1.7,A,2350,A
USGS,7130500,12/4/2000,2.7,A,5.3,A,2.2,A,2360,A
USGS,7130500,12/5/2000,2.6,A,5.5,A,2.3,A,2360,A
USGS,7130500,12/6/2000,2.6,A,5,A,2.3,A,2360,A
USGS,7130500,12/7/2000,2.7,A,4.5,A,2.5,A,2360,A
USGS,7130500,12/8/2000,2.6,A,5.1,A,2.9,A,2360,A
USGS,7130500,12/9/2000,2.6,A,,,2.8,A,2370,A
USGS,7130500,12/10/2000,2.6,A:e,,,,,,
USGS,7130500,12/11/2000,2.6,A,2.4,A,0.9,A,2360,A
USGS,7130500,12/12/2000,2.5,A,2.7,A,1.4,A,2380,A
USGS,7130500,12/13/2000,2.5,A,2.9,A,1.7,A,2370,A
USGS,7130500,12/14/2000,2.5,A,3,A,1.7,A,2380,A
USGS,7130500,12/15/2000,2.5,A,3.2,A,2.1,A,2360,A
USGS,7130500,12/16/2000,2.5,A,3.5,A,2,A,2350,A
USGS,7130500,12/17/2000,2.4,A,3.4,A,2,A,2370,A
USGS,7130500,12/18/2000,2.4,A,3,A,0.9,A,2350,A
USGS,7130500,12/19/2000,2.3,A,2.9,A,1.1,A,2370,A
USGS,7130500,12/20/2000,2.3,A,2.8,A,1.3,A,2340,A
USGS,7130500,12/21/2000,2.2,A,2.6,A,1.1,A,2380,A
USGS,7130500,12/22/2000,2,A,2.8,A,1.3,A,2380,A
USGS,7130500,12/23/2000,2.1,A,3,A,1,A,2360,A
USGS,7130500,12/24/2000,2.2,A,3.6,A,1.1,A,2360,A
USGS,7130500,12/25/2000,2.2,A,2.7,A,1.7,A,2360,A
USGS,7130500,12/26/2000,2.1,A,3.1,A,1.7,A,2360,A
USGS,7130500,12/27/2000,1.9,A,2.6,A,1.5,A,2360,A
USGS,7130500,12/28/2000,1.7,A,3.1,A,1.9,A,2340,A
USGS,7130500,12/29/2000,1.9,A,3.7,A,2.3,A,2330,A
USGS,7130500,12/30/2000,1.7,A,3.2,A,1.8,A,2350,A
USGS,7130500,12/31/2000,1.6,A,3.7,A,2.2,A,2350,A
USGS,7130500,1/1/2001,1.6,A,3.4,A,2.2,A,2370,A
USGS,7130500,1/2/2001,1.8,A,3.8,A,2.1,A,2360,A
USGS,7130500,1/3/2001,1.9,A,4.2,A,2.3,A,2360,A
USGS,7130500,1/4/2001,1.9,A,4.6,A,1.8,A,2350,A
USGS,7130500,1/5/2001,1.9,A,4.5,A,1.9,A,2350,A
USGS,7130500,1/6/2001,1.9,A,4.7,A,3.4,A,2370,A
USGS,7130500,1/7/2001,1.9,A,5.3,A,2.7,A,2350,A
USGS,7130500,1/8/2001,1.8,A,5.2,A,1.9,A,2380,A
USGS,7130500,1/9/2001,1.8,A,4.4,A,2.7,A,2380,A
USGS,7130500,1/10/2001,1.9,A,5.9,A,3.1,A,2380,A
USGS,7130500,1/11/2001,1.9,A,4.8,A,2.1,A,2380,A
USGS,7130500,1/12/2001,1.8,A,5.2,A,2.4,A,2390,A
USGS,7130500,1/13/2001,1.9,A,4.5,A,2.7,A,2380,A
USGS,7130500,1/14/2001,1.8,A,4.3,A,1.3,A,2380,A
USGS,7130500,1/15/2001,1.8,A,3.8,A,2.1,A,2390,A
USGS,7130500,1/16/2001,2.1,A,2.8,A,0.8,A,2360,A
USGS,7130500,1/17/2001,1.9,A,3,A,0.9,A,2350,A
USGS,7130500,1/18/2001,2,A,2.8,A,1.8,A,2350,A
USGS,7130500,1/19/2001,1.9,A,2.4,A,1.1,A,2370,A
USGS,7130500,1/20/2001,1.9,A,2.5,A,1.3,A,2370,A
USGS,7130500,1/21/2001,1.9,A,2.3,A,1.4,A,2340,A
USGS,7130500,1/22/2001,1.9,A,2.4,A,1,A,2370,A
USGS,7130500,1/23/2001,1.8,A,2.4,A,1.2,A,2340,A
USGS,7130500,1/24/2001,1.8,A,2.5,A,0.9,A,2340,A
USGS,7130500,1/25/2001,1.8,A,2.8,A,1.4,A,2360,A
USGS,7130500,1/26/2001,1.8,A,3.9,A,2.1,A,2350,A
USGS,7130500,1/27/2001,1.9,A,3.9,A,1.8,A,2350,A
USGS,7130500,1/28/2001,2,A,3.2,A,1.9,A,2340,A
USGS,7130500,1/29/2001,1.9,A,3.3,A,2.1,A,2340,A
USGS,7130500,1/30/2001,1.9,A,4,A,2,A,2350,A
USGS,7130500,1/31/2001,1.8,A,3.6,A,2.2,A,2340,A
USGS,7130500,2/1/2001,1.8,A,3.6,A,2.2,A,2360,A
USGS,7130500,2/2/2001,1.8,A,3.1,A,1.6,A,2380,A
USGS,7130500,2/3/2001,1.8,A,3.9,A,1.9,A,2330,A
USGS,7130500,2/4/2001,1.8,A,4.9,A,2.1,A,2310,A
USGS,7130500,2/5/2001,1.8,A,4.7,A,2.6,A,2320,A
