# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2012-01-11 22:47:04 EST       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 07137500 ARKANSAS R NR COOLIDGE, KS
# -----------------------------------------------------------------------------------
#
# Data provided for site 07137500
#    DD parameter statistic   Description
#    01   00060     00003     Discharge, cubic feet per second (Mean)
#    04   00010     00003     Temperature, water, degrees Celsius (Mean)
#    06   00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)
#
# Data-value qualification codes included in this output: 
#     Ice  Ice affected  
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	01_00060_00003	01_00060_00003_cd	04_00010_00003	04_00010_00003_cd	06_00095_00003	06_00095_00003_cd
USGS	07137500	2000-06-09	613	A	20.8	A	1950	A
USGS	07137500	2000-06-10	680	A	21.3	A	1790	A
USGS	07137500	2000-06-11	777	A	21.7	A	1770	A
USGS	07137500	2000-06-12	866	A	21.3	A	1820	A
USGS	07137500	2000-06-13	903	A	20.7	A	1840	A
USGS	07137500	2000-06-14	823	A	20.3	A	1840	A
USGS	07137500	2000-06-15	814	A	21.6	A	1860	A
USGS	07137500	2000-06-16	776	A	20.9	A	1780	A
USGS	07137500	2000-06-17	824	A	18.2	A	1750	A
USGS	07137500	2000-06-18	899	A	18.4	A	1780	A
USGS	07137500	2000-06-19	891	A	21.7	A	1760	A
USGS	07137500	2000-06-20	846	A	22.8	A	1770	A
USGS	07137500	2000-06-21	807	A	22.4	A	1790	A
USGS	07137500	2000-06-22	775	A	23.1	A	1860	A
USGS	07137500	2000-06-23	761	A	22.2	A	1820	A
USGS	07137500	2000-06-24	755	A	23.0	A	1780	A
USGS	07137500	2000-06-25	729	A	23.8	A	1810	A
USGS	07137500	2000-06-26	726	A	22.7	A	1830	A
USGS	07137500	2000-06-27	764	A	20.0	A	1820	A
USGS	07137500	2000-06-28	819	A	18.8	A	1840	A
USGS	07137500	2000-06-29	828	A	20.7	A	1880	A
USGS	07137500	2000-06-30	799	A	22.8	A	1910	A
USGS	07137500	2000-07-01	789	A	24.3	A	1920	A
USGS	07137500	2000-07-02	777	A	24.6	A	1910	A
USGS	07137500	2000-07-03	1040	A	23.3	A	1790	A
USGS	07137500	2000-07-04	876	A	24.0	A	1900	A
USGS	07137500	2000-07-05	675	A	25.1	A	1960	A
USGS	07137500	2000-07-06	613	A	25.1	A	1980	A
USGS	07137500	2000-07-07	618	A	23.7	A	1950	A
USGS	07137500	2000-07-08	656	A	23.7	A		
USGS	07137500	2000-07-09	706	A	24.3	A		
USGS	07137500	2000-07-10	744	A	25.3	A	1930	A
USGS	07137500	2000-07-11	881	A	25.1	A	1900	A
USGS	07137500	2000-07-12	887	A	24.1	A	1990	A
USGS	07137500	2000-07-13	815	A	24.2	A	2060	A
USGS	07137500	2000-07-14	750	A	25.0	A	2110	A
USGS	07137500	2000-07-15	674	A	25.5	A	2160	A
USGS	07137500	2000-07-16	671	A	25.1	A	2140	A
USGS	07137500	2000-07-17	698	A	23.5	A	2120	A
USGS	07137500	2000-07-18	1250	A	23.3	A	1800	A
USGS	07137500	2000-07-19	992	A	24.8	A	1910	A
USGS	07137500	2000-07-20	775	A	25.2	A	2060	A
USGS	07137500	2000-07-21	703	A	24.1	A	2240	A
USGS	07137500	2000-07-22	680	A	23.8	A	2210	A
USGS	07137500	2000-07-23	618	A	24.6	A	2310	A
USGS	07137500	2000-07-24	618	A	25.1	A	2230	A
USGS	07137500	2000-07-25	588	A	25.5	A		
USGS	07137500	2000-07-26	436	A	25.4	A	3220	A
USGS	07137500	2000-07-27	329	A	26.0	A	3420	A
USGS	07137500	2000-07-28	284	A	25.2	A	3380	A
USGS	07137500	2000-07-29	255	A	24.8	A	2930	A
USGS	07137500	2000-07-30	322	A	24.5	A	2200	A
USGS	07137500	2000-07-31	393	A	24.9	A	1700	A
USGS	07137500	2000-08-01	415	A	25.0	A	1410	A
USGS	07137500	2000-08-02	545	A	25.0	A	1150	A
USGS	07137500	2000-08-03	584	A	24.6	A	940	A
USGS	07137500	2000-08-04	592	A	25.5	A	756	A
USGS	07137500	2000-08-05	633	A	26.0	A	640	A
USGS	07137500	2000-08-06	747	A	25.6	A	547	A
USGS	07137500	2000-08-07	815	A	25.2	A	484	A
USGS	07137500	2000-08-08	867	A	25.5	A	441	A
USGS	07137500	2000-08-09	834	A	25.0	A	385	A
USGS	07137500	2000-08-10	881	A	24.0	A	333	A
USGS	07137500	2000-08-11	983	A	23.6	A	320	A
USGS	07137500	2000-08-12	791	A	24.3	A	513	A
USGS	07137500	2000-08-13	607	A				
USGS	07137500	2000-08-14	549	A				
USGS	07137500	2000-08-15	542	A				
USGS	07137500	2000-08-16	506	A				
USGS	07137500	2000-08-17	481	A	24.8	A	2900	A
USGS	07137500	2000-08-18	457	A	22.6	A	2870	A
USGS	07137500	2000-08-19	326	A	23.2	A	3220	A
USGS	07137500	2000-08-20	362	A	24.8	A	3030	A
USGS	07137500	2000-08-21	439	A	24.3	A	2810	A
USGS	07137500	2000-08-22	403	A	24.3	A	2940	A
USGS	07137500	2000-08-23	387	A	24.4	A	2960	A
USGS	07137500	2000-08-24	361	A	25.3	A	2970	A
USGS	07137500	2000-08-25	363	A	25.2	A	2930	A
USGS	07137500	2000-08-26	355	A	25.4	A	2990	A
USGS	07137500	2000-08-27	330	A	25.4	A	3100	A
USGS	07137500	2000-08-28	319	A	25.2	A	3090	A
USGS	07137500	2000-08-29	300	A	24.4	A	3100	A
USGS	07137500	2000-08-30	274	A	23.4	A	3170	A
USGS	07137500	2000-08-31	266	A	22.5	A	3230	A
USGS	07137500	2000-09-01	232	A	22.6	A	3410	A
USGS	07137500	2000-09-02	204	A	22.0	A	3610	A
USGS	07137500	2000-09-03	197	A	23.2	A	3680	A
USGS	07137500	2000-09-04	192	A	23.4	A	3650	A
USGS	07137500	2000-09-05	184	A	23.3	A	3680	A
USGS	07137500	2000-09-06	178	A	22.7	A	3720	A
USGS	07137500	2000-09-07	162	A	21.5	A	3780	A
USGS	07137500	2000-09-08	155	A	21.4	A	3820	A
USGS	07137500	2000-09-09	167	A	22.2	A	3720	A
USGS	07137500	2000-09-10	161	A	22.1	A	3720	A
USGS	07137500	2000-09-11	161	A	21.0	A	3720	A
USGS	07137500	2000-09-12	160	A	20.1	A	3670	A
USGS	07137500	2000-09-13	164	A	21.3	A	3690	A
USGS	07137500	2000-09-14	150	A	20.9	A	3680	A
USGS	07137500	2000-09-15	132	A	19.7	A	3700	A
USGS	07137500	2000-09-16	126	A	19.6	A	3750	A
USGS	07137500	2000-09-17	131	A	20.4	A	3690	A
USGS	07137500	2000-09-18	131	A	20.0	A	3640	A
USGS	07137500	2000-09-19	121	A	19.7	A	3600	A
USGS	07137500	2000-09-20	117	A	17.1	A	3580	A
USGS	07137500	2000-09-21	119	A	16.3	A	3560	A
USGS	07137500	2000-09-22	120	A	18.6	A	3510	A
USGS	07137500	2000-09-23	114	A	13.7	A	3520	A
USGS	07137500	2000-09-24	118	A	11.0	A	3490	A
USGS	07137500	2000-09-25	135	A	11.6	A	3430	A
USGS	07137500	2000-09-26	142	A	14.3	A	3510	A
USGS	07137500	2000-09-27	134	A	15.9	A	3730	A
USGS	07137500	2000-09-28	147	A	16.1	A	3560	A
USGS	07137500	2000-09-29	212	A	17.2	A	2750	A
USGS	07137500	2000-09-30	253	A	18.6	A	2510	A
USGS	07137500	2000-10-01	291	A	18.6	A		
USGS	07137500	2000-10-02	326	A	18.3	A		
USGS	07137500	2000-10-03	357	A	18.1	A		
USGS	07137500	2000-10-04	368	A	17.2	A		
USGS	07137500	2000-10-05	391	A				
USGS	07137500	2000-10-06	418	A				
USGS	07137500	2000-10-07	447	A				
USGS	07137500	2000-10-08	454	A				
USGS	07137500	2000-10-09	466	A				
USGS	07137500	2000-10-10	450	A				
USGS	07137500	2000-10-11	388	A				
USGS	07137500	2000-10-12	334	A				
USGS	07137500	2000-10-13	289	A				
USGS	07137500	2000-10-14	228	A	14.6	A	3910	A
USGS	07137500	2000-10-15	200	A	13.8	A	4000	A
USGS	07137500	2000-10-16	204	A	15.8	A	4010	A
USGS	07137500	2000-10-17	169	A	15.9	A	4030	A
USGS	07137500	2000-10-18	157	A	15.6	A	4040	A
USGS	07137500	2000-10-19	148	A	15.1	A	4090	A
USGS	07137500	2000-10-20	150	A	14.9	A	4100	A
USGS	07137500	2000-10-21	153	A	14.4	A	4110	A
USGS	07137500	2000-10-22	143	A	15.7	A	4140	A
USGS	07137500	2000-10-23	145	A	14.2	A	4080	A
USGS	07137500	2000-10-24	161	A	15.6	A	4020	A
USGS	07137500	2000-10-25	158	A	14.9	A	4070	A
USGS	07137500	2000-10-26	158	A	14.3	A	4150	A
USGS	07137500	2000-10-27	169	A	14.0	A	4070	A
USGS	07137500	2000-10-28	322	A	14.6	A	3540	A
USGS	07137500	2000-10-29	496	A	13.8	A	3110	A
USGS	07137500	2000-10-30	330	A	13.6	A	3910	A
USGS	07137500	2000-10-31	297	A	13.2	A	3900	A
USGS	07137500	2000-11-01	269	A	12.0	A		
USGS	07137500	2000-11-02	301	A	10.9	A		
USGS	07137500	2000-11-03	304	A	10.3	A		
USGS	07137500	2000-11-04	250	A	10.3	A	3910	A
USGS	07137500	2000-11-05	231	A	10.8	A	3970	A
USGS	07137500	2000-11-06	223	A	7.8	A	4000	A
USGS	07137500	2000-11-07	202	A	6.1	A	4030	A
USGS	07137500	2000-11-08	224	A	6.2	A	3980	A
USGS	07137500	2000-11-09	225	A	5.8	A	4040	A
USGS	07137500	2000-11-10	217	A	4.1	A	4080	A
USGS	07137500	2000-11-11	228	A	5.2	A	4030	A
USGS	07137500	2000-11-12	223	A	3.8	A	4070	A
USGS	07137500	2000-11-13	232	A	4.4	A	4120	A
USGS	07137500	2000-11-14	225	A	4.9	A	4140	A
USGS	07137500	2000-11-15	231	A	6.2	A	4080	A
USGS	07137500	2000-11-16	215	A	4.6	A	4090	A:e
USGS	07137500	2000-11-17	207	A	4.2	A	4160	A
USGS	07137500	2000-11-18	201	A	4.2	A	4170	A
USGS	07137500	2000-11-19	198	A	4.6	A	4140	A
USGS	07137500	2000-11-20	205	A	4.7	A	4160	A
USGS	07137500	2000-11-21	207	A	4.6	A	4250	A
USGS	07137500	2000-11-22	207	A	5.7	A		
USGS	07137500	2000-11-23	208	A	5.3	A		
USGS	07137500	2000-11-24	212	A	5.1	A	4240	A
USGS	07137500	2000-11-25	213	A	5.0	A	4230	A
USGS	07137500	2000-11-26	212	A	4.1	A	4230	A
USGS	07137500	2000-11-27	213	A	4.9	A	4230	A
USGS	07137500	2000-11-28	215	A	5.2	A	4230	A
USGS	07137500	2000-11-29	211	A	4.4	A	4250	A
USGS	07137500	2000-11-30	209	A	4.7	A	4260	A
USGS	07137500	2000-12-01	209	A	4.9	A	4260	A
USGS	07137500	2000-12-02	209	A	2.3	A	4300	A
USGS	07137500	2000-12-03	207	A	2.1	A		
USGS	07137500	2000-12-04	203	A	3.7	A	4330	A
USGS	07137500	2000-12-05	206	A	4.5	A	4330	A
USGS	07137500	2000-12-06	208	A	4.5	A	4300	A
USGS	07137500	2000-12-07	211	A	4.4	A	4330	A
USGS	07137500	2000-12-08	208	A	5.0	A	4340	A
USGS	07137500	2000-12-09	210	A	4.9	A	4350	A
USGS	07137500	2000-12-10	209	A	3.2	A	4380	A
USGS	07137500	2000-12-11	205	A				
USGS	07137500	2000-12-12	205	A				
USGS	07137500	2000-12-13	199	A:e				
USGS	07137500	2000-12-14	196	A:e				
USGS	07137500	2000-12-15	195	A				
USGS	07137500	2000-12-16	199	A				
USGS	07137500	2000-12-17	199	A				
USGS	07137500	2000-12-18	194	A				
USGS	07137500	2000-12-19	192	A				
USGS	07137500	2000-12-20	194	A				
USGS	07137500	2000-12-21	188	A				
USGS	07137500	2000-12-22	186	A				
USGS	07137500	2000-12-23	181	A				
USGS	07137500	2000-12-24	179	A				
USGS	07137500	2000-12-25	186	A				
USGS	07137500	2000-12-26	172	A				
USGS	07137500	2000-12-27	175	A				
USGS	07137500	2000-12-28	180	A				
USGS	07137500	2000-12-29	183	A				
USGS	07137500	2000-12-30	180	A				
USGS	07137500	2000-12-31	177	A				
USGS	07137500	2001-01-01	174	A				
USGS	07137500	2001-01-02	168	A				
USGS	07137500	2001-01-03	167	A				
USGS	07137500	2001-01-04	168	A				
USGS	07137500	2001-01-05	175	A	4.7	A	4110	A
USGS	07137500	2001-01-06	177	A	5.0	A	4100	A
USGS	07137500	2001-01-07	175	A	5.1	A	4100	A
USGS	07137500	2001-01-08	172	A	3.5	A	4120	A
USGS	07137500	2001-01-09	165	A	3.0	A	4140	A
USGS	07137500	2001-01-10	166	A	5.2	A	4130	A
USGS	07137500	2001-01-11	168	A	5.0	A	4100	A
USGS	07137500	2001-01-12	173	A	4.8	A	4110	A
USGS	07137500	2001-01-13	181	A	5.4	A	4100	A
USGS	07137500	2001-01-14	177	A	3.0	A	4100	A
USGS	07137500	2001-01-15	173	A	3.1	A	4110	A
USGS	07137500	2001-01-16	162	A:e	2.1	A	4020	A
USGS	07137500	2001-01-17	162	A:e			3960	A
USGS	07137500	2001-01-18	165	A			4110	A
USGS	07137500	2001-01-19	166	A			4140	A
USGS	07137500	2001-01-20	176	A			4140	A
USGS	07137500	2001-01-21	179	A	3.1	A	4130	A
USGS	07137500	2001-01-22	177	A	2.1	A	4120	A
USGS	07137500	2001-01-23	174	A	4.1	A	4090	A
USGS	07137500	2001-01-24	174	A	4.3	A	4080	A
USGS	07137500	2001-01-25	177	A	3.5	A	4080	A
USGS	07137500	2001-01-26	181	A	4.4	A	4080	A
USGS	07137500	2001-01-27	184	A	3.0	A	4060	A
USGS	07137500	2001-01-28	187	A	2.4	A	4010	A
USGS	07137500	2001-01-29	184	A	3.8	A	4050	A
USGS	07137500	2001-01-30	185	A	4.1	A	4080	A
USGS	07137500	2001-01-31	181	A	4.1	A	4040	A
USGS	07137500	2001-02-01	177	A	3.6	A	4060	A
USGS	07137500	2001-02-02	181	A	3.4	A	4080	A
USGS	07137500	2001-02-03	185	A	5.2	A	4060	A
USGS	07137500	2001-02-04	184	A	6.9	A	4020	A
USGS	07137500	2001-02-05	186	A	6.2	A	3990	A
USGS	07137500	2001-02-06	186	A	6.1	A	4000	A
USGS	07137500	2001-02-07	191	A	6.9	A	4040	A
USGS	07137500	2001-02-08	190	A:e	4.0	A	4060	A
USGS	07137500	2001-02-09	190	A:e	0.9	A	4070	A
USGS	07137500	2001-02-10	191	A	1.6	A	4090	A
USGS	07137500	2001-02-11	191	A	4.2	A	4070	A
USGS	07137500	2001-02-12	200	A	5.5	A	4100	A
USGS	07137500	2001-02-13	203	A	6.6	A	4090	A
USGS	07137500	2001-02-14	206	A	3.9	A	4110	A
USGS	07137500	2001-02-15	200	A	4.2	A	4140	A
USGS	07137500	2001-02-16	195	A	3.5	A	4160	A
USGS	07137500	2001-02-17	189	A	2.1	A	4180	A
USGS	07137500	2001-02-18	187	A	3.8	A	4170	A
USGS	07137500	2001-02-19	191	A	7.0	A	4190	A
USGS	07137500	2001-02-20	193	A	6.5	A	4170	A
USGS	07137500	2001-02-21	188	A	3.9	A	4180	A:e
USGS	07137500	2001-02-22	188	A	5.0	A	4170	A
USGS	07137500	2001-02-23	189	A	6.9	A	4160	A
USGS	07137500	2001-02-24	195	A	7.7	A	4150	A
USGS	07137500	2001-02-25	190	A	6.5	A	4140	A
USGS	07137500	2001-02-26	187	A	6.7	A	4140	A
USGS	07137500	2001-02-27	191	A	3.1	A	4170	A
USGS	07137500	2001-02-28	189	A	1.6	A	4180	A
USGS	07137500	2001-03-01	186	A	5.1	A	4130	A
USGS	07137500	2001-03-02	186	A	7.8	A	4080	A
USGS	07137500	2001-03-03	187	A	8.3	A	4070	A
USGS	07137500	2001-03-04	182	A	9.2	A	4130	A
USGS	07137500	2001-03-05	180	A	9.4	A	4120	A
USGS	07137500	2001-03-06	180	A	9.2	A	4080	A:e
USGS	07137500	2001-03-07	181	A	9.7	A	4080	A
USGS	07137500	2001-03-08	178	A	11.3	A	4090	A
USGS	07137500	2001-03-09	175	A	11.3	A	4080	A
USGS	07137500	2001-03-10	174	A	9.4	A	4100	A
USGS	07137500	2001-03-11	177	A	6.0	A	4060	A
USGS	07137500	2001-03-12	178	A	6.6	A	4070	A
USGS	07137500	2001-03-13	176	A	9.7	A	4130	A
USGS	07137500	2001-03-14	176	A	11.3	A	4130	A
USGS	07137500	2001-03-15	172	A	6.6	A	4190	A
USGS	07137500	2001-03-16	165	A	6.1	A	4200	A
USGS	07137500	2001-03-17	169	A	4.8	A	4200	A
USGS	07137500	2001-03-18	178	A	5.8	A	4180	A
USGS	07137500	2001-03-19	177	A	9.2	A	4160	A
USGS	07137500	2001-03-20	175	A	11.9	A	4230	A
USGS	07137500	2001-03-21	175	A	13.9	A	4220	A
USGS	07137500	2001-03-22	171	A	13.8	A	4220	A
USGS	07137500	2001-03-23	169	A	14.7	A	4200	A
USGS	07137500	2001-03-24	167	A	8.0	A	4210	A
USGS	07137500	2001-03-25	167	A	5.5	A	4220	A
USGS	07137500	2001-03-26	178	A	3.7	A	4100	A
USGS	07137500	2001-03-27	184	A	4.9	A	3990	A
USGS	07137500	2001-03-28	185	A	8.0	A	4030	A
USGS	07137500	2001-03-29	184	A	9.9	A	4050	A
USGS	07137500	2001-03-30	181	A	11.2	A	4070	A
USGS	07137500	2001-03-31	182	A	11.4	A	4020	A
USGS	07137500	2001-04-01	180	A	12.5	A	4020	A
USGS	07137500	2001-04-02	177	A	13.5	A	4090	A
USGS	07137500	2001-04-03	175	A	14.4	A	4140	A
USGS	07137500	2001-04-04	177	A	13.7	A	4060	A
USGS	07137500	2001-04-05	179	A	14.8	A	3970	A
USGS	07137500	2001-04-06	171	A	14.6	A	4050	A
USGS	07137500	2001-04-07	168	A	13.5	A	4140	A
USGS	07137500	2001-04-08	162	A	15.0	A	4200	A
USGS	07137500	2001-04-09	162	A	14.9	A	4190	A
USGS	07137500	2001-04-10	160	A	15.1	A	4210	A
USGS	07137500	2001-04-11	166	A	10.5	A	4250	A
USGS	07137500	2001-04-12	160	A	10.3	A	4280	A
USGS	07137500	2001-04-13	170	A	12.6	A	4250	A
USGS	07137500	2001-04-14	172	A	14.5	A	4300	A
USGS	07137500	2001-04-15	173	A	14.8	A	4330	A
USGS	07137500	2001-04-16	171	A	11.0	A		
USGS	07137500	2001-04-17	153	A	9.9	A		
USGS	07137500	2001-04-18	150	A	12.5	A		
USGS	07137500	2001-04-19	142	A	16.0	A		
USGS	07137500	2001-04-20	143	A	14.5	A		
USGS	07137500	2001-04-21	145	A	14.6	A	4380	A
USGS	07137500	2001-04-22	144	A	15.7	A	4310	A
USGS	07137500	2001-04-23	140	A	12.1	A	4320	A
USGS	07137500	2001-04-24	132	A	14.9	A	4270	A
USGS	07137500	2001-04-25	130	A	17.1	A	4290	A
USGS	07137500	2001-04-26	148	A	16.7	A	4120	A
USGS	07137500	2001-04-27	170	A	17.7	A	4090	A
USGS	07137500	2001-04-28	133	A	17.4	A	4400	A
USGS	07137500	2001-04-29	128	A	16.1	A	4380	A
USGS	07137500	2001-04-30	123	A	18.2	A	4400	A
USGS	07137500	2001-05-01	120	A	19.6	A	4410	A
USGS	07137500	2001-05-02	121	A	14.1	A	4340	A
USGS	07137500	2001-05-03	124	A	10.7	A	4270	A
USGS	07137500	2001-05-04	147	A	11.2	A	4000	A
USGS	07137500	2001-05-05	179	A	12.3	A	3840	A
USGS	07137500	2001-05-06	207	A	14.1	A	3640	A
USGS	07137500	2001-05-07	208	A	16.0	A	3660	A
USGS	07137500	2001-05-08	200	A	18.3	A	3710	A
USGS	07137500	2001-05-09	174	A	20.4	A	3900	A
USGS	07137500	2001-05-10	152	A	19.6	A	4120	A
USGS	07137500	2001-05-11	139	A	19.7	A	4130	A
USGS	07137500	2001-05-12	119	A	19.8	A	4160	A
USGS	07137500	2001-05-13	119	A	20.8	A	4140	A
USGS	07137500	2001-05-14	117	A	20.6	A	4180	A
USGS	07137500	2001-05-15	109	A	21.9	A		
USGS	07137500	2001-05-16	101	A	22.1	A		
USGS	07137500	2001-05-17	116	A	20.6	A		
USGS	07137500	2001-05-18	149	A	20.7	A	3770	A
USGS	07137500	2001-05-19	211	A	18.1	A	3600	A
USGS	07137500	2001-05-20	829	A	17.7	A	2210	A
USGS	07137500	2001-05-21	703	A	15.0	A	2930	A
USGS	07137500	2001-05-22	785	A	15.1	A	2890	A
USGS	07137500	2001-05-23	499	A	18.4	A	3240	A
USGS	07137500	2001-05-24	338	A	18.3	A	3590	A
USGS	07137500	2001-05-25	307	A	18.1	A	3730	A
USGS	07137500	2001-05-26	313	A	19.6	A	3680	A
USGS	07137500	2001-05-27	364	A	21.1	A	3510	A
USGS	07137500	2001-05-28	351	A	20.0	A	3420	A
USGS	07137500	2001-05-29	350	A	20.3	A	3480	A
USGS	07137500	2001-05-30	431	A	19.0	A	3130	A
USGS	07137500	2001-05-31	436	A	20.0	A	3090	A
USGS	07137500	2001-06-01	415	A	21.7	A	3320	A
USGS	07137500	2001-06-02	379	A	21.5	A	3420	A
USGS	07137500	2001-06-03	346	A	20.3	A	3500	A
USGS	07137500	2001-06-04	344	A	18.9	A	3490	A
USGS	07137500	2001-06-05	317	A	18.6	A	3540	A
USGS	07137500	2001-06-06	341	A	20.8	A	3530	A
USGS	07137500	2001-06-07	318	A	21.9	A	3600	A
USGS	07137500	2001-06-08	617	A	19.9	A	2460	A
USGS	07137500	2001-06-09	1070	A	21.9	A	1780	A
USGS	07137500	2001-06-10	552	A	23.8	A	2370	A
USGS	07137500	2001-06-11	372	A	25.0	A	2920	A
USGS	07137500	2001-06-12	281	A	23.7	A	3380	A
USGS	07137500	2001-06-13	221	A	21.4	A	3710	A
USGS	07137500	2001-06-14	179	A	19.2	A	3910	A
USGS	07137500	2001-06-15	198	A	19.9	A	3990	A
USGS	07137500	2001-06-16	200	A	21.9	A	3890	A
USGS	07137500	2001-06-17	173	A	22.1	A	4030	A
USGS	07137500	2001-06-18	162	A	21.7	A	4150	A
USGS	07137500	2001-06-19	150	A	19.5	A	4170	A
USGS	07137500	2001-06-20	190	A	19.4	A	3720	A
USGS	07137500	2001-06-21	312	A	21.4	A	3030	A
USGS	07137500	2001-06-22	364	A	23.4	A	2930	A
USGS	07137500	2001-06-23	243	A	24.7	A	3320	A
USGS	07137500	2001-06-24	329	A	24.7	A	3110	A
USGS	07137500	2001-06-25	451	A	24.7	A	2840	A
USGS	07137500	2001-06-26	483	A	24.8	A	2820	A
USGS	07137500	2001-06-27	526	A	24.2	A	2740	A
USGS	07137500	2001-06-28	605	A	24.6	A	2740	A
USGS	07137500	2001-06-29	622	A	25.4	A	2730	A
USGS	07137500	2001-06-30	632	A	25.4	A	2740	A
USGS	07137500	2001-07-01	611	A	25.1	A	2770	A
USGS	07137500	2001-07-02	609	A	24.8	A	2750	A
USGS	07137500	2001-07-03	593	A	25.7	A	2770	A
USGS	07137500	2001-07-04	583	A	26.2	A	2810	A
USGS	07137500	2001-07-05	565	A	25.7	A	2840	A
USGS	07137500	2001-07-06	556	A	24.9	A	2850	A
USGS	07137500	2001-07-07	553	A	25.4	A	2860	A
USGS	07137500	2001-07-08	550	A	26.0	A	2830	A
USGS	07137500	2001-07-09	550	A	27.0	A	2830	A
USGS	07137500	2001-07-10	542	A	26.6	A	2810	A
USGS	07137500	2001-07-11	566	A	27.1	A	2800	A
USGS	07137500	2001-07-12	567	A	26.4	A	2810	A
USGS	07137500	2001-07-13	577	A	25.7	A	2820	A
USGS	07137500	2001-07-14	909	A	25.0	A	2500	A
USGS	07137500	2001-07-15	1170	A	25.3	A	2250	A
USGS	07137500	2001-07-16	634	A	26.2	A	2680	A
USGS	07137500	2001-07-17	602	A	25.7	A	2850	A
USGS	07137500	2001-07-18	650	A	25.8	A	2830	A
USGS	07137500	2001-07-19	596	A	25.6	A	2800	A:e
USGS	07137500	2001-07-20	526	A	26.2	A	2770	A
USGS	07137500	2001-07-21	532	A	26.6	A	2820	A
USGS	07137500	2001-07-22	543	A	27.2	A	2800	A
USGS	07137500	2001-07-23	550	A	27.6	A	2830	A
USGS	07137500	2001-07-24	547	A	26.7	A	2810	A
USGS	07137500	2001-07-25	556	A	26.4	A	2880	A
USGS	07137500	2001-07-26	565	A	26.2	A	2900	A
USGS	07137500	2001-07-27	692	A	25.2	A	2830	A
USGS	07137500	2001-07-28	663	A	26.4	A	2850	A
USGS	07137500	2001-07-29	611	A	27.0	A	2890	A
USGS	07137500	2001-07-30	565	A	26.5	A	2920	A
USGS	07137500	2001-07-31	529	A	25.0	A	2930	A:e
USGS	07137500	2001-08-01	519	A	25.9	A	2840	A
USGS	07137500	2001-08-02	540	A	26.5	A	2830	A
USGS	07137500	2001-08-03	550	A	26.2	A	2850	A
USGS	07137500	2001-08-04	552	A	25.4	A	2910	A
USGS	07137500	2001-08-05	539	A	25.1	A	2910	A
USGS	07137500	2001-08-06	530	A	25.9	A	2880	A
USGS	07137500	2001-08-07	517	A	25.6	A	2840	A
USGS	07137500	2001-08-08	515	A	24.7	A	2810	A
USGS	07137500	2001-08-09	519	A	24.2	A	2830	A
USGS	07137500	2001-08-10	553	A	23.0	A	2800	A
USGS	07137500	2001-08-11	607	A	23.6	A	2800	A
USGS	07137500	2001-08-12	605	A	25.1	A	2820	A
USGS	07137500	2001-08-13	592	A	25.3	A	2810	A
USGS	07137500	2001-08-14	567	A	24.2	A	2780	A
USGS	07137500	2001-08-15	433	A	23.8	A	3010	A
USGS	07137500	2001-08-16	366	A	23.1	A	3120	A
USGS	07137500	2001-08-17	358	A	23.4	A	3060	A
USGS	07137500	2001-08-18	292	A	24.4	A	3360	A
USGS	07137500	2001-08-19	256	A	23.9	A	3590	A
USGS	07137500	2001-08-20	243	A	23.9	A	3650	A
USGS	07137500	2001-08-21	226	A	22.8	A	3680	A
USGS	07137500	2001-08-22	210	A	23.3	A	3760	A
USGS	07137500	2001-08-23	178	A	23.3	A	3850	A
USGS	07137500	2001-08-24	154	A	24.2	A	3860	A
USGS	07137500	2001-08-25	150	A	21.9	A	3820	A
USGS	07137500	2001-08-26	164	A	22.2	A	3770	A
USGS	07137500	2001-08-27	152	A	22.7	A	3820	A
USGS	07137500	2001-08-28	148	A	22.3	A	3830	A
USGS	07137500	2001-08-29	151	A	22.6	A	3870	A:e
USGS	07137500	2001-08-30	140	A	23.0	A	3880	A
USGS	07137500	2001-08-31	123	A	22.5	A	3980	A
USGS	07137500	2001-09-01	119	A	22.2	A	4080	A
USGS	07137500	2001-09-02	124	A	22.2	A	4030	A
USGS	07137500	2001-09-03	123	A	22.1	A	4000	A
USGS	07137500	2001-09-04	113	A	22.3	A	4030	A
USGS	07137500	2001-09-05	109	A	21.9	A	4040	A
USGS	07137500	2001-09-06	101	A	22.3	A	4130	A
USGS	07137500	2001-09-07	103	A	18.0	A	4120	A
USGS	07137500	2001-09-08	99	A	14.5	A	4110	A
USGS	07137500	2001-09-09	98	A	15.7	A	4110	A
USGS	07137500	2001-09-10	100	A	18.0	A	4100	A
USGS	07137500	2001-09-11	102	A	19.9	A	4110	A
