# ---------------------------------- WARNING ----------------------------------------,,,,,,,,
# The data you have obtained from this automated U.S. Geological Survey database,,,,,,,,
# have not received Director's approval and as such are provisional and subject to,,,,,,,,
# revision.  The data are released on the condition that neither the USGS nor the,,,,,,,,
# United States Government may be held liable for any damages resulting from its use.,,,,,,,,
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional,,,,,,,,
#,,,,,,,,
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info,,,,,,,,
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info,,,,,,,,
#,,,,,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,,,,,
# retrieved: 2012-01-11 22:47:04 EST       (caww02),,,,,,,,
#,,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,,
"#    USGS 07137500 ARKANSAS R NR COOLIDGE, KS",,,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,,
#,,,,,,,,
# Data provided for site 07137500,,,,,,,,
#    DD parameter statistic   Description,,,,,,,,
"#    01   00060     00003     Discharge, cubic feet per second (Mean)",,,,,,,,
"#    04   00010     00003     Temperature, water, degrees Celsius (Mean)",,,,,,,,
"#    06   00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)",,,,,,,,
#,,,,,,,,
# Data-value qualification codes included in this output: ,,,,,,,,
#     Ice  Ice affected  ,,,,,,,,
#     A  Approved for publication -- Processing and review completed.  ,,,,,,,,
#     P  Provisional data subject to revision.  ,,,,,,,,
#     e  Value has been estimated.  ,,,,,,,,
# ,,,,,,,,
agency_cd,site_no,datetime,01_00060_00003,01_00060_00003_cd,04_00010_00003,04_00010_00003_cd,06_00095_00003,06_00095_00003_cd
USGS,7137500,5/12/2000,224,A,16.3,A,3750,A
USGS,7137500,5/13/2000,237,A,15.6,A,3650,A
USGS,7137500,5/14/2000,255,A,16.3,A,3480,A
USGS,7137500,5/15/2000,298,A,18.6,A,3170,A
USGS,7137500,5/16/2000,302,A,19.5,A,3140,A
USGS,7137500,5/17/2000,306,A,18.2,A,3350,A
USGS,7137500,5/18/2000,268,A,12.4,A,3560,A
USGS,7137500,5/19/2000,260,A,14.5,A,3570,A
USGS,7137500,5/20/2000,281,A,17.6,A,3370,A
USGS,7137500,5/21/2000,280,A,18.9,A,3230,A
USGS,7137500,5/22/2000,291,A,20.5,A,3110,A
USGS,7137500,5/23/2000,279,A,22.1,A,3110,A
USGS,7137500,5/24/2000,232,A,20.8,A,3250,A
USGS,7137500,5/25/2000,212,A,18.8,A,3210,A
USGS,7137500,5/26/2000,219,A,20,A,3410,A
USGS,7137500,5/27/2000,229,A,21.4,A,3290,A
USGS,7137500,5/28/2000,223,A,22.6,A,3230,A
USGS,7137500,5/29/2000,237,A,23.1,A,3410,A
USGS,7137500,5/30/2000,243,A,22.2,A,2910,A
USGS,7137500,5/31/2000,208,A,22.2,A,2740,A
USGS,7137500,6/1/2000,218,A,21.6,A,2810,A
USGS,7137500,6/2/2000,214,A,20.3,A,3100,A
USGS,7137500,6/3/2000,213,A,21.5,A,3490,A
USGS,7137500,6/4/2000,345,A,21.1,A,2450,A
USGS,7137500,6/5/2000,401,A,19.7,A,1920,A
USGS,7137500,6/6/2000,459,A,20.1,A,1900,A
USGS,7137500,6/7/2000,542,A,22.3,A,1910,A
USGS,7137500,6/8/2000,575,A,22,A,1900,A
USGS,7137500,6/9/2000,613,A,20.8,A,1950,A
USGS,7137500,6/10/2000,680,A,21.3,A,1790,A
USGS,7137500,6/11/2000,777,A,21.7,A,1770,A
USGS,7137500,6/12/2000,866,A,21.3,A,1820,A
USGS,7137500,6/13/2000,903,A,20.7,A,1840,A
USGS,7137500,6/14/2000,823,A,20.3,A,1840,A
USGS,7137500,6/15/2000,814,A,21.6,A,1860,A
USGS,7137500,6/16/2000,776,A,20.9,A,1780,A
USGS,7137500,6/17/2000,824,A,18.2,A,1750,A
USGS,7137500,6/18/2000,899,A,18.4,A,1780,A
USGS,7137500,6/19/2000,891,A,21.7,A,1760,A
USGS,7137500,6/20/2000,846,A,22.8,A,1770,A
USGS,7137500,6/21/2000,807,A,22.4,A,1790,A
USGS,7137500,6/22/2000,775,A,23.1,A,1860,A
USGS,7137500,6/23/2000,761,A,22.2,A,1820,A
USGS,7137500,6/24/2000,755,A,23,A,1780,A
USGS,7137500,6/25/2000,729,A,23.8,A,1810,A
USGS,7137500,6/26/2000,726,A,22.7,A,1830,A
USGS,7137500,6/27/2000,764,A,20,A,1820,A
USGS,7137500,6/28/2000,819,A,18.8,A,1840,A
USGS,7137500,6/29/2000,828,A,20.7,A,1880,A
USGS,7137500,6/30/2000,799,A,22.8,A,1910,A
USGS,7137500,7/1/2000,789,A,24.3,A,1920,A
USGS,7137500,7/2/2000,777,A,24.6,A,1910,A
USGS,7137500,7/3/2000,1040,A,23.3,A,1790,A
USGS,7137500,7/4/2000,876,A,24,A,1900,A
USGS,7137500,7/5/2000,675,A,25.1,A,1960,A
USGS,7137500,7/6/2000,613,A,25.1,A,1980,A
USGS,7137500,7/7/2000,618,A,23.7,A,1950,A
USGS,7137500,7/8/2000,656,A,23.7,A,,
USGS,7137500,7/9/2000,706,A,24.3,A,,
USGS,7137500,7/10/2000,744,A,25.3,A,1930,A
USGS,7137500,7/11/2000,881,A,25.1,A,1900,A
USGS,7137500,7/12/2000,887,A,24.1,A,1990,A
USGS,7137500,7/13/2000,815,A,24.2,A,2060,A
USGS,7137500,7/14/2000,750,A,25,A,2110,A
USGS,7137500,7/15/2000,674,A,25.5,A,2160,A
USGS,7137500,7/16/2000,671,A,25.1,A,2140,A
USGS,7137500,7/17/2000,698,A,23.5,A,2120,A
USGS,7137500,7/18/2000,1250,A,23.3,A,1800,A
USGS,7137500,7/19/2000,992,A,24.8,A,1910,A
USGS,7137500,7/20/2000,775,A,25.2,A,2060,A
USGS,7137500,7/21/2000,703,A,24.1,A,2240,A
USGS,7137500,7/22/2000,680,A,23.8,A,2210,A
USGS,7137500,7/23/2000,618,A,24.6,A,2310,A
USGS,7137500,7/24/2000,618,A,25.1,A,2230,A
USGS,7137500,7/25/2000,588,A,25.5,A,,
USGS,7137500,7/26/2000,436,A,25.4,A,3220,A
USGS,7137500,7/27/2000,329,A,26,A,3420,A
USGS,7137500,7/28/2000,284,A,25.2,A,3380,A
USGS,7137500,7/29/2000,255,A,24.8,A,2930,A
USGS,7137500,7/30/2000,322,A,24.5,A,2200,A
USGS,7137500,7/31/2000,393,A,24.9,A,1700,A
USGS,7137500,8/1/2000,415,A,25,A,1410,A
USGS,7137500,8/2/2000,545,A,25,A,1150,A
USGS,7137500,8/3/2000,584,A,24.6,A,940,A
USGS,7137500,8/4/2000,592,A,25.5,A,756,A
USGS,7137500,8/5/2000,633,A,26,A,640,A
USGS,7137500,8/6/2000,747,A,25.6,A,547,A
USGS,7137500,8/7/2000,815,A,25.2,A,484,A
USGS,7137500,8/8/2000,867,A,25.5,A,441,A
USGS,7137500,8/9/2000,834,A,25,A,385,A
USGS,7137500,8/10/2000,881,A,24,A,333,A
USGS,7137500,8/11/2000,983,A,23.6,A,320,A
USGS,7137500,8/12/2000,791,A,24.3,A,513,A
USGS,7137500,8/13/2000,607,A,,,,
USGS,7137500,8/14/2000,549,A,,,,
USGS,7137500,8/15/2000,542,A,,,,
USGS,7137500,8/16/2000,506,A,,,,
USGS,7137500,8/17/2000,481,A,24.8,A,2900,A
USGS,7137500,8/18/2000,457,A,22.6,A,2870,A
USGS,7137500,8/19/2000,326,A,23.2,A,3220,A
USGS,7137500,8/20/2000,362,A,24.8,A,3030,A
USGS,7137500,8/21/2000,439,A,24.3,A,2810,A
USGS,7137500,8/22/2000,403,A,24.3,A,2940,A
USGS,7137500,8/23/2000,387,A,24.4,A,2960,A
USGS,7137500,8/24/2000,361,A,25.3,A,2970,A
USGS,7137500,8/25/2000,363,A,25.2,A,2930,A
USGS,7137500,8/26/2000,355,A,25.4,A,2990,A
USGS,7137500,8/27/2000,330,A,25.4,A,3100,A
USGS,7137500,8/28/2000,319,A,25.2,A,3090,A
USGS,7137500,8/29/2000,300,A,24.4,A,3100,A
USGS,7137500,8/30/2000,274,A,23.4,A,3170,A
USGS,7137500,8/31/2000,266,A,22.5,A,3230,A
USGS,7137500,9/1/2000,232,A,22.6,A,3410,A
USGS,7137500,9/2/2000,204,A,22,A,3610,A
USGS,7137500,9/3/2000,197,A,23.2,A,3680,A
USGS,7137500,9/4/2000,192,A,23.4,A,3650,A
USGS,7137500,9/5/2000,184,A,23.3,A,3680,A
USGS,7137500,9/6/2000,178,A,22.7,A,3720,A
USGS,7137500,9/7/2000,162,A,21.5,A,3780,A
USGS,7137500,9/8/2000,155,A,21.4,A,3820,A
USGS,7137500,9/9/2000,167,A,22.2,A,3720,A
USGS,7137500,9/10/2000,161,A,22.1,A,3720,A
USGS,7137500,9/11/2000,161,A,21,A,3720,A
USGS,7137500,9/12/2000,160,A,20.1,A,3670,A
USGS,7137500,9/13/2000,164,A,21.3,A,3690,A
USGS,7137500,9/14/2000,150,A,20.9,A,3680,A
USGS,7137500,9/15/2000,132,A,19.7,A,3700,A
USGS,7137500,9/16/2000,126,A,19.6,A,3750,A
USGS,7137500,9/17/2000,131,A,20.4,A,3690,A
USGS,7137500,9/18/2000,131,A,20,A,3640,A
USGS,7137500,9/19/2000,121,A,19.7,A,3600,A
USGS,7137500,9/20/2000,117,A,17.1,A,3580,A
USGS,7137500,9/21/2000,119,A,16.3,A,3560,A
USGS,7137500,9/22/2000,120,A,18.6,A,3510,A
USGS,7137500,9/23/2000,114,A,13.7,A,3520,A
USGS,7137500,9/24/2000,118,A,11,A,3490,A
USGS,7137500,9/25/2000,135,A,11.6,A,3430,A
USGS,7137500,9/26/2000,142,A,14.3,A,3510,A
USGS,7137500,9/27/2000,134,A,15.9,A,3730,A
USGS,7137500,9/28/2000,147,A,16.1,A,3560,A
USGS,7137500,9/29/2000,212,A,17.2,A,2750,A
USGS,7137500,9/30/2000,253,A,18.6,A,2510,A
USGS,7137500,10/1/2000,291,A,18.6,A,,
USGS,7137500,10/2/2000,326,A,18.3,A,,
USGS,7137500,10/3/2000,357,A,18.1,A,,
USGS,7137500,10/4/2000,368,A,17.2,A,,
USGS,7137500,10/5/2000,391,A,,,,
USGS,7137500,10/6/2000,418,A,,,,
USGS,7137500,10/7/2000,447,A,,,,
USGS,7137500,10/8/2000,454,A,,,,
USGS,7137500,10/9/2000,466,A,,,,
USGS,7137500,10/10/2000,450,A,,,,
USGS,7137500,10/11/2000,388,A,,,,
USGS,7137500,10/12/2000,334,A,,,,
USGS,7137500,10/13/2000,289,A,,,,
USGS,7137500,10/14/2000,228,A,14.6,A,3910,A
USGS,7137500,10/15/2000,200,A,13.8,A,4000,A
USGS,7137500,10/16/2000,204,A,15.8,A,4010,A
USGS,7137500,10/17/2000,169,A,15.9,A,4030,A
USGS,7137500,10/18/2000,157,A,15.6,A,4040,A
USGS,7137500,10/19/2000,148,A,15.1,A,4090,A
USGS,7137500,10/20/2000,150,A,14.9,A,4100,A
USGS,7137500,10/21/2000,153,A,14.4,A,4110,A
USGS,7137500,10/22/2000,143,A,15.7,A,4140,A
USGS,7137500,10/23/2000,145,A,14.2,A,4080,A
USGS,7137500,10/24/2000,161,A,15.6,A,4020,A
USGS,7137500,10/25/2000,158,A,14.9,A,4070,A
USGS,7137500,10/26/2000,158,A,14.3,A,4150,A
USGS,7137500,10/27/2000,169,A,14,A,4070,A
USGS,7137500,10/28/2000,322,A,14.6,A,3540,A
USGS,7137500,10/29/2000,496,A,13.8,A,3110,A
USGS,7137500,10/30/2000,330,A,13.6,A,3910,A
USGS,7137500,10/31/2000,297,A,13.2,A,3900,A
USGS,7137500,11/1/2000,269,A,12,A,,
USGS,7137500,11/2/2000,301,A,10.9,A,,
USGS,7137500,11/3/2000,304,A,10.3,A,,
USGS,7137500,11/4/2000,250,A,10.3,A,3910,A
USGS,7137500,11/5/2000,231,A,10.8,A,3970,A
USGS,7137500,11/6/2000,223,A,7.8,A,4000,A
USGS,7137500,11/7/2000,202,A,6.1,A,4030,A
USGS,7137500,11/8/2000,224,A,6.2,A,3980,A
USGS,7137500,11/9/2000,225,A,5.8,A,4040,A
USGS,7137500,11/10/2000,217,A,4.1,A,4080,A
USGS,7137500,11/11/2000,228,A,5.2,A,4030,A
USGS,7137500,11/12/2000,223,A,3.8,A,4070,A
USGS,7137500,11/13/2000,232,A,4.4,A,4120,A
USGS,7137500,11/14/2000,225,A,4.9,A,4140,A
USGS,7137500,11/15/2000,231,A,6.2,A,4080,A
USGS,7137500,11/16/2000,215,A,4.6,A,4090,A:e
USGS,7137500,11/17/2000,207,A,4.2,A,4160,A
USGS,7137500,11/18/2000,201,A,4.2,A,4170,A
USGS,7137500,11/19/2000,198,A,4.6,A,4140,A
USGS,7137500,11/20/2000,205,A,4.7,A,4160,A
USGS,7137500,11/21/2000,207,A,4.6,A,4250,A
USGS,7137500,11/22/2000,207,A,5.7,A,,
USGS,7137500,11/23/2000,208,A,5.3,A,,
USGS,7137500,11/24/2000,212,A,5.1,A,4240,A
USGS,7137500,11/25/2000,213,A,5,A,4230,A
USGS,7137500,11/26/2000,212,A,4.1,A,4230,A
USGS,7137500,11/27/2000,213,A,4.9,A,4230,A
USGS,7137500,11/28/2000,215,A,5.2,A,4230,A
USGS,7137500,11/29/2000,211,A,4.4,A,4250,A
USGS,7137500,11/30/2000,209,A,4.7,A,4260,A
USGS,7137500,12/1/2000,209,A,4.9,A,4260,A
USGS,7137500,12/2/2000,209,A,2.3,A,4300,A
USGS,7137500,12/3/2000,207,A,2.1,A,,
USGS,7137500,12/4/2000,203,A,3.7,A,4330,A
USGS,7137500,12/5/2000,206,A,4.5,A,4330,A
USGS,7137500,12/6/2000,208,A,4.5,A,4300,A
USGS,7137500,12/7/2000,211,A,4.4,A,4330,A
USGS,7137500,12/8/2000,208,A,5,A,4340,A
USGS,7137500,12/9/2000,210,A,4.9,A,4350,A
USGS,7137500,12/10/2000,209,A,3.2,A,4380,A
USGS,7137500,12/11/2000,205,A,,,,
USGS,7137500,12/12/2000,205,A,,,,
USGS,7137500,12/13/2000,199,A:e,,,,
USGS,7137500,12/14/2000,196,A:e,,,,
USGS,7137500,12/15/2000,195,A,,,,
USGS,7137500,12/16/2000,199,A,,,,
USGS,7137500,12/17/2000,199,A,,,,
USGS,7137500,12/18/2000,194,A,,,,
USGS,7137500,12/19/2000,192,A,,,,
USGS,7137500,12/20/2000,194,A,,,,
USGS,7137500,12/21/2000,188,A,,,,
USGS,7137500,12/22/2000,186,A,,,,
USGS,7137500,12/23/2000,181,A,,,,
USGS,7137500,12/24/2000,179,A,,,,
USGS,7137500,12/25/2000,186,A,,,,
USGS,7137500,12/26/2000,172,A,,,,
USGS,7137500,12/27/2000,175,A,,,,
USGS,7137500,12/28/2000,180,A,,,,
USGS,7137500,12/29/2000,183,A,,,,
USGS,7137500,12/30/2000,180,A,,,,
USGS,7137500,12/31/2000,177,A,,,,
USGS,7137500,1/1/2001,174,A,,,,
USGS,7137500,1/2/2001,168,A,,,,
USGS,7137500,1/3/2001,167,A,,,,
USGS,7137500,1/4/2001,168,A,,,,
USGS,7137500,1/5/2001,175,A,4.7,A,4110,A
USGS,7137500,1/6/2001,177,A,5,A,4100,A
USGS,7137500,1/7/2001,175,A,5.1,A,4100,A
USGS,7137500,1/8/2001,172,A,3.5,A,4120,A
USGS,7137500,1/9/2001,165,A,3,A,4140,A
USGS,7137500,1/10/2001,166,A,5.2,A,4130,A
USGS,7137500,1/11/2001,168,A,5,A,4100,A
USGS,7137500,1/12/2001,173,A,4.8,A,4110,A
USGS,7137500,1/13/2001,181,A,5.4,A,4100,A
USGS,7137500,1/14/2001,177,A,3,A,4100,A
USGS,7137500,1/15/2001,173,A,3.1,A,4110,A
USGS,7137500,1/16/2001,162,A:e,2.1,A,4020,A
USGS,7137500,1/17/2001,162,A:e,,,3960,A
USGS,7137500,1/18/2001,165,A,,,4110,A
USGS,7137500,1/19/2001,166,A,,,4140,A
USGS,7137500,1/20/2001,176,A,,,4140,A
USGS,7137500,1/21/2001,179,A,3.1,A,4130,A
USGS,7137500,1/22/2001,177,A,2.1,A,4120,A
USGS,7137500,1/23/2001,174,A,4.1,A,4090,A
USGS,7137500,1/24/2001,174,A,4.3,A,4080,A
USGS,7137500,1/25/2001,177,A,3.5,A,4080,A
USGS,7137500,1/26/2001,181,A,4.4,A,4080,A
USGS,7137500,1/27/2001,184,A,3,A,4060,A
USGS,7137500,1/28/2001,187,A,2.4,A,4010,A
USGS,7137500,1/29/2001,184,A,3.8,A,4050,A
USGS,7137500,1/30/2001,185,A,4.1,A,4080,A
USGS,7137500,1/31/2001,181,A,4.1,A,4040,A
USGS,7137500,2/1/2001,177,A,3.6,A,4060,A
USGS,7137500,2/2/2001,181,A,3.4,A,4080,A
USGS,7137500,2/3/2001,185,A,5.2,A,4060,A
USGS,7137500,2/4/2001,184,A,6.9,A,4020,A
USGS,7137500,2/5/2001,186,A,6.2,A,3990,A
USGS,7137500,2/6/2001,186,A,6.1,A,4000,A
USGS,7137500,2/7/2001,191,A,6.9,A,4040,A
USGS,7137500,2/8/2001,190,A:e,4,A,4060,A
USGS,7137500,2/9/2001,190,A:e,0.9,A,4070,A
USGS,7137500,2/10/2001,191,A,1.6,A,4090,A
USGS,7137500,2/11/2001,191,A,4.2,A,4070,A
USGS,7137500,2/12/2001,200,A,5.5,A,4100,A
USGS,7137500,2/13/2001,203,A,6.6,A,4090,A
USGS,7137500,2/14/2001,206,A,3.9,A,4110,A
USGS,7137500,2/15/2001,200,A,4.2,A,4140,A
USGS,7137500,2/16/2001,195,A,3.5,A,4160,A
USGS,7137500,2/17/2001,189,A,2.1,A,4180,A
USGS,7137500,2/18/2001,187,A,3.8,A,4170,A
USGS,7137500,2/19/2001,191,A,7,A,4190,A
USGS,7137500,2/20/2001,193,A,6.5,A,4170,A
USGS,7137500,2/21/2001,188,A,3.9,A,4180,A:e
USGS,7137500,2/22/2001,188,A,5,A,4170,A
USGS,7137500,2/23/2001,189,A,6.9,A,4160,A
USGS,7137500,2/24/2001,195,A,7.7,A,4150,A
USGS,7137500,2/25/2001,190,A,6.5,A,4140,A
USGS,7137500,2/26/2001,187,A,6.7,A,4140,A
USGS,7137500,2/27/2001,191,A,3.1,A,4170,A
USGS,7137500,2/28/2001,189,A,1.6,A,4180,A
USGS,7137500,3/1/2001,186,A,5.1,A,4130,A
USGS,7137500,3/2/2001,186,A,7.8,A,4080,A
USGS,7137500,3/3/2001,187,A,8.3,A,4070,A
USGS,7137500,3/4/2001,182,A,9.2,A,4130,A
USGS,7137500,3/5/2001,180,A,9.4,A,4120,A
USGS,7137500,3/6/2001,180,A,9.2,A,4080,A:e
USGS,7137500,3/7/2001,181,A,9.7,A,4080,A
USGS,7137500,3/8/2001,178,A,11.3,A,4090,A
USGS,7137500,3/9/2001,175,A,11.3,A,4080,A
USGS,7137500,3/10/2001,174,A,9.4,A,4100,A
USGS,7137500,3/11/2001,177,A,6,A,4060,A
USGS,7137500,3/12/2001,178,A,6.6,A,4070,A
USGS,7137500,3/13/2001,176,A,9.7,A,4130,A
USGS,7137500,3/14/2001,176,A,11.3,A,4130,A
USGS,7137500,3/15/2001,172,A,6.6,A,4190,A
USGS,7137500,3/16/2001,165,A,6.1,A,4200,A
USGS,7137500,3/17/2001,169,A,4.8,A,4200,A
USGS,7137500,3/18/2001,178,A,5.8,A,4180,A
USGS,7137500,3/19/2001,177,A,9.2,A,4160,A
USGS,7137500,3/20/2001,175,A,11.9,A,4230,A
USGS,7137500,3/21/2001,175,A,13.9,A,4220,A
USGS,7137500,3/22/2001,171,A,13.8,A,4220,A
USGS,7137500,3/23/2001,169,A,14.7,A,4200,A
USGS,7137500,3/24/2001,167,A,8,A,4210,A
USGS,7137500,3/25/2001,167,A,5.5,A,4220,A
USGS,7137500,3/26/2001,178,A,3.7,A,4100,A
USGS,7137500,3/27/2001,184,A,4.9,A,3990,A
USGS,7137500,3/28/2001,185,A,8,A,4030,A
USGS,7137500,3/29/2001,184,A,9.9,A,4050,A
USGS,7137500,3/30/2001,181,A,11.2,A,4070,A
USGS,7137500,3/31/2001,182,A,11.4,A,4020,A
USGS,7137500,4/1/2001,180,A,12.5,A,4020,A
USGS,7137500,4/2/2001,177,A,13.5,A,4090,A
USGS,7137500,4/3/2001,175,A,14.4,A,4140,A
USGS,7137500,4/4/2001,177,A,13.7,A,4060,A
USGS,7137500,4/5/2001,179,A,14.8,A,3970,A
USGS,7137500,4/6/2001,171,A,14.6,A,4050,A
USGS,7137500,4/7/2001,168,A,13.5,A,4140,A
USGS,7137500,4/8/2001,162,A,15,A,4200,A
USGS,7137500,4/9/2001,162,A,14.9,A,4190,A
USGS,7137500,4/10/2001,160,A,15.1,A,4210,A
USGS,7137500,4/11/2001,166,A,10.5,A,4250,A
USGS,7137500,4/12/2001,160,A,10.3,A,4280,A
USGS,7137500,4/13/2001,170,A,12.6,A,4250,A
USGS,7137500,4/14/2001,172,A,14.5,A,4300,A
USGS,7137500,4/15/2001,173,A,14.8,A,4330,A
USGS,7137500,4/16/2001,171,A,11,A,,
USGS,7137500,4/17/2001,153,A,9.9,A,,
USGS,7137500,4/18/2001,150,A,12.5,A,,
USGS,7137500,4/19/2001,142,A,16,A,,
USGS,7137500,4/20/2001,143,A,14.5,A,,
USGS,7137500,4/21/2001,145,A,14.6,A,4380,A
USGS,7137500,4/22/2001,144,A,15.7,A,4310,A
USGS,7137500,4/23/2001,140,A,12.1,A,4320,A
USGS,7137500,4/24/2001,132,A,14.9,A,4270,A
USGS,7137500,4/25/2001,130,A,17.1,A,4290,A
USGS,7137500,4/26/2001,148,A,16.7,A,4120,A
USGS,7137500,4/27/2001,170,A,17.7,A,4090,A
USGS,7137500,4/28/2001,133,A,17.4,A,4400,A
USGS,7137500,4/29/2001,128,A,16.1,A,4380,A
USGS,7137500,4/30/2001,123,A,18.2,A,4400,A
USGS,7137500,5/1/2001,120,A,19.6,A,4410,A
USGS,7137500,5/2/2001,121,A,14.1,A,4340,A
USGS,7137500,5/3/2001,124,A,10.7,A,4270,A
USGS,7137500,5/4/2001,147,A,11.2,A,4000,A
USGS,7137500,5/5/2001,179,A,12.3,A,3840,A
USGS,7137500,5/6/2001,207,A,14.1,A,3640,A
USGS,7137500,5/7/2001,208,A,16,A,3660,A
USGS,7137500,5/8/2001,200,A,18.3,A,3710,A
USGS,7137500,5/9/2001,174,A,20.4,A,3900,A
USGS,7137500,5/10/2001,152,A,19.6,A,4120,A
USGS,7137500,5/11/2001,139,A,19.7,A,4130,A
USGS,7137500,5/12/2001,119,A,19.8,A,4160,A
USGS,7137500,5/13/2001,119,A,20.8,A,4140,A
USGS,7137500,5/14/2001,117,A,20.6,A,4180,A
USGS,7137500,5/15/2001,109,A,21.9,A,,
USGS,7137500,5/16/2001,101,A,22.1,A,,
USGS,7137500,5/17/2001,116,A,20.6,A,,
USGS,7137500,5/18/2001,149,A,20.7,A,3770,A
USGS,7137500,5/19/2001,211,A,18.1,A,3600,A
USGS,7137500,5/20/2001,829,A,17.7,A,2210,A
USGS,7137500,5/21/2001,703,A,15,A,2930,A
USGS,7137500,5/22/2001,785,A,15.1,A,2890,A
USGS,7137500,5/23/2001,499,A,18.4,A,3240,A
USGS,7137500,5/24/2001,338,A,18.3,A,3590,A
USGS,7137500,5/25/2001,307,A,18.1,A,3730,A
USGS,7137500,5/26/2001,313,A,19.6,A,3680,A
USGS,7137500,5/27/2001,364,A,21.1,A,3510,A
USGS,7137500,5/28/2001,351,A,20,A,3420,A
USGS,7137500,5/29/2001,350,A,20.3,A,3480,A
USGS,7137500,5/30/2001,431,A,19,A,3130,A
USGS,7137500,5/31/2001,436,A,20,A,3090,A
USGS,7137500,6/1/2001,415,A,21.7,A,3320,A
USGS,7137500,6/2/2001,379,A,21.5,A,3420,A
USGS,7137500,6/3/2001,346,A,20.3,A,3500,A
USGS,7137500,6/4/2001,344,A,18.9,A,3490,A
USGS,7137500,6/5/2001,317,A,18.6,A,3540,A
USGS,7137500,6/6/2001,341,A,20.8,A,3530,A
USGS,7137500,6/7/2001,318,A,21.9,A,3600,A
USGS,7137500,6/8/2001,617,A,19.9,A,2460,A
USGS,7137500,6/9/2001,1070,A,21.9,A,1780,A
USGS,7137500,6/10/2001,552,A,23.8,A,2370,A
USGS,7137500,6/11/2001,372,A,25,A,2920,A
USGS,7137500,6/12/2001,281,A,23.7,A,3380,A
USGS,7137500,6/13/2001,221,A,21.4,A,3710,A
USGS,7137500,6/14/2001,179,A,19.2,A,3910,A
USGS,7137500,6/15/2001,198,A,19.9,A,3990,A
USGS,7137500,6/16/2001,200,A,21.9,A,3890,A
USGS,7137500,6/17/2001,173,A,22.1,A,4030,A
USGS,7137500,6/18/2001,162,A,21.7,A,4150,A
USGS,7137500,6/19/2001,150,A,19.5,A,4170,A
USGS,7137500,6/20/2001,190,A,19.4,A,3720,A
USGS,7137500,6/21/2001,312,A,21.4,A,3030,A
USGS,7137500,6/22/2001,364,A,23.4,A,2930,A
USGS,7137500,6/23/2001,243,A,24.7,A,3320,A
USGS,7137500,6/24/2001,329,A,24.7,A,3110,A
USGS,7137500,6/25/2001,451,A,24.7,A,2840,A
USGS,7137500,6/26/2001,483,A,24.8,A,2820,A
USGS,7137500,6/27/2001,526,A,24.2,A,2740,A
USGS,7137500,6/28/2001,605,A,24.6,A,2740,A
USGS,7137500,6/29/2001,622,A,25.4,A,2730,A
USGS,7137500,6/30/2001,632,A,25.4,A,2740,A
USGS,7137500,7/1/2001,611,A,25.1,A,2770,A
USGS,7137500,7/2/2001,609,A,24.8,A,2750,A
USGS,7137500,7/3/2001,593,A,25.7,A,2770,A
USGS,7137500,7/4/2001,583,A,26.2,A,2810,A
USGS,7137500,7/5/2001,565,A,25.7,A,2840,A
USGS,7137500,7/6/2001,556,A,24.9,A,2850,A
USGS,7137500,7/7/2001,553,A,25.4,A,2860,A
USGS,7137500,7/8/2001,550,A,26,A,2830,A
USGS,7137500,7/9/2001,550,A,27,A,2830,A
USGS,7137500,7/10/2001,542,A,26.6,A,2810,A
USGS,7137500,7/11/2001,566,A,27.1,A,2800,A
USGS,7137500,7/12/2001,567,A,26.4,A,2810,A
USGS,7137500,7/13/2001,577,A,25.7,A,2820,A
USGS,7137500,7/14/2001,909,A,25,A,2500,A
USGS,7137500,7/15/2001,1170,A,25.3,A,2250,A
USGS,7137500,7/16/2001,634,A,26.2,A,2680,A
USGS,7137500,7/17/2001,602,A,25.7,A,2850,A
USGS,7137500,7/18/2001,650,A,25.8,A,2830,A
USGS,7137500,7/19/2001,596,A,25.6,A,2800,A:e
USGS,7137500,7/20/2001,526,A,26.2,A,2770,A
USGS,7137500,7/21/2001,532,A,26.6,A,2820,A
USGS,7137500,7/22/2001,543,A,27.2,A,2800,A
USGS,7137500,7/23/2001,550,A,27.6,A,2830,A
USGS,7137500,7/24/2001,547,A,26.7,A,2810,A
USGS,7137500,7/25/2001,556,A,26.4,A,2880,A
USGS,7137500,7/26/2001,565,A,26.2,A,2900,A
USGS,7137500,7/27/2001,692,A,25.2,A,2830,A
USGS,7137500,7/28/2001,663,A,26.4,A,2850,A
USGS,7137500,7/29/2001,611,A,27,A,2890,A
USGS,7137500,7/30/2001,565,A,26.5,A,2920,A
USGS,7137500,7/31/2001,529,A,25,A,2930,A:e
USGS,7137500,8/1/2001,519,A,25.9,A,2840,A
USGS,7137500,8/2/2001,540,A,26.5,A,2830,A
USGS,7137500,8/3/2001,550,A,26.2,A,2850,A
USGS,7137500,8/4/2001,552,A,25.4,A,2910,A
USGS,7137500,8/5/2001,539,A,25.1,A,2910,A
