# ---------------------------------- WARNING ----------------------------------------				
# The data you have obtained from this automated U.S. Geological Survey database				
# have not received Director's approval and as such are provisional and subject to				
# revision.  The data are released on the condition that neither the USGS nor the				
# United States Government may be held liable for any damages resulting from its use.				
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional				
#				
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info				
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info				
#				
# Contact:   gs-w_support_nwisweb@usgs.gov				
# retrieved: 2012-01-11 22:47:55 EST       (caww02)				
#				
# Data for the following 1 site(s) are contained in this file				
USGS	7133000	10/11/2006	19	A
USGS	7133000	10/12/2006	18	A
USGS	7133000	10/13/2006	18	A
USGS	7133000	10/14/2006	18	A
USGS	7133000	10/15/2006	19	A
USGS	7133000	10/16/2006	19	A
USGS	7133000	10/17/2006	75	A
USGS	7133000	10/18/2006	97	A
USGS	7133000	10/19/2006	97	A
USGS	7133000	10/20/2006	42	A
USGS	7133000	10/21/2006	21	A
USGS	7133000	10/22/2006	20	A
USGS	7133000	10/23/2006	19	A
USGS	7133000	10/24/2006	18	A
USGS	7133000	10/25/2006	18	A
USGS	7133000	10/26/2006	102	A
USGS	7133000	10/27/2006	141	A
USGS	7133000	10/28/2006	84	A
USGS	7133000	10/29/2006	39	A
USGS	7133000	10/30/2006	26	A
USGS	7133000	10/31/2006	22	A
USGS	7133000	11/1/2006	100	A
USGS	7133000	11/2/2006	103	A
USGS	7133000	11/3/2006	84	A
USGS	7133000	11/4/2006	75	A
USGS	7133000	11/5/2006	67	A
USGS	7133000	11/6/2006	63	A
USGS	7133000	11/7/2006	59	A
USGS	7133000	11/8/2006	54	A
USGS	7133000	11/9/2006	53	A
USGS	7133000	11/10/2006	50	A
USGS	7133000	11/11/2006	44	A
USGS	7133000	11/12/2006	42	A
USGS	7133000	11/13/2006	40	A
USGS	7133000	11/14/2006	38	A
USGS	7133000	11/15/2006	36	A
USGS	7133000	11/16/2006	36	A
USGS	7133000	11/17/2006	37	A
USGS	7133000	11/18/2006	35	A
USGS	7133000	11/19/2006	33	A
USGS	7133000	11/20/2006	32	A
USGS	7133000	11/21/2006	31	A
USGS	7133000	11/22/2006	33	A
USGS	7133000	11/23/2006	31	A
USGS	7133000	11/24/2006	31	A
USGS	7133000	11/25/2006	30	A
USGS	7133000	11/26/2006	30	A
USGS	7133000	11/27/2006	29	A
USGS	7133000	11/28/2006	29	A
USGS	7133000	11/29/2006	30	A
USGS	7133000	11/30/2006	30	A
USGS	7133000	12/1/2006	29	A
USGS	7133000	12/2/2006	29	A
USGS	7133000	12/3/2006	28	A
USGS	7133000	12/4/2006	27	A
USGS	7133000	12/5/2006	27	A
USGS	7133000	12/6/2006	25	A
USGS	7133000	12/7/2006	24	A
USGS	7133000	12/8/2006	23	A
USGS	7133000	12/9/2006	23	A
USGS	7133000	12/10/2006	23	A
USGS	7133000	12/11/2006	23	A
USGS	7133000	12/12/2006	20	A
USGS	7133000	12/13/2006	15	A
USGS	7133000	12/14/2006	13	A
USGS	7133000	12/15/2006	13	A
USGS	7133000	12/16/2006	13	A
USGS	7133000	12/17/2006	13	A
USGS	7133000	12/18/2006	13	A
USGS	7133000	12/19/2006	14	A
USGS	7133000	12/20/2006	15	A
USGS	7133000	12/21/2006	17	A
USGS	7133000	12/22/2006	16	A
USGS	7133000	12/23/2006	15	A
USGS	7133000	12/24/2006	16	A
USGS	7133000	12/25/2006	16	A
USGS	7133000	12/26/2006	16	A
USGS	7133000	12/27/2006	16	A
USGS	7133000	12/28/2006	16	A
USGS	7133000	12/29/2006	14	A
USGS	7133000	12/30/2006	11	A
USGS	7133000	12/31/2006	8.6	A
USGS	7133000	1/1/2007	9.3	A
USGS	7133000	1/2/2007	18	A
USGS	7133000	1/3/2007	25	A
USGS	7133000	1/4/2007	27	A
USGS	7133000	1/5/2007	27	A
USGS	7133000	1/6/2007	24	A
USGS	7133000	1/7/2007	24	A
USGS	7133000	1/8/2007	23	A
USGS	7133000	1/9/2007	23	A
USGS	7133000	1/10/2007	23	A
USGS	7133000	1/11/2007	23	A
USGS	7133000	1/12/2007	23	A
USGS	7133000	1/13/2007	23	A
USGS	7133000	1/14/2007	23	A
USGS	7133000	1/15/2007	21	A
USGS	7133000	1/16/2007	21	A
USGS	7133000	1/17/2007	22	A
USGS	7133000	1/18/2007	22	A
USGS	7133000	1/19/2007	22	A
USGS	7133000	1/20/2007	23	A
USGS	7133000	1/21/2007	23	A
USGS	7133000	1/22/2007	22	A
USGS	7133000	1/23/2007	22	A
USGS	7133000	1/24/2007	23	A
USGS	7133000	1/25/2007	23	A
USGS	7133000	1/26/2007	23	A
USGS	7133000	1/27/2007	23	A
USGS	7133000	1/28/2007	22	A
USGS	7133000	1/29/2007	22	A
USGS	7133000	1/30/2007	22	A
USGS	7133000	1/31/2007	23	A
USGS	7133000	2/1/2007	23	A
USGS	7133000	2/2/2007	22	A
USGS	7133000	2/3/2007	22	A
USGS	7133000	2/4/2007	22	A
USGS	7133000	2/5/2007	23	A
USGS	7133000	2/6/2007	24	A
USGS	7133000	2/7/2007	24	A
USGS	7133000	2/8/2007	24	A
USGS	7133000	2/9/2007	24	A
USGS	7133000	2/10/2007	24	A
USGS	7133000	2/11/2007	24	A
USGS	7133000	2/12/2007	26	A
USGS	7133000	2/13/2007	25	A
USGS	7133000	2/14/2007	25	A
USGS	7133000	2/15/2007	25	A
USGS	7133000	2/16/2007	25	A
USGS	7133000	2/17/2007	27	A
USGS	7133000	2/18/2007	27	A
USGS	7133000	2/19/2007	29	A
USGS	7133000	2/20/2007	30	A
USGS	7133000	2/21/2007	32	A
USGS	7133000	2/22/2007	33	A
USGS	7133000	2/23/2007	35	A
USGS	7133000	2/24/2007	36	A
USGS	7133000	2/25/2007	36	A
USGS	7133000	2/26/2007	38	A
USGS	7133000	2/27/2007	40	A
USGS	7133000	2/28/2007	43	A
USGS	7133000	3/1/2007	44	A
USGS	7133000	3/2/2007	44	A
USGS	7133000	3/3/2007	43	A
USGS	7133000	3/4/2007	42	A
USGS	7133000	3/5/2007	45	A
USGS	7133000	3/6/2007	49	A
USGS	7133000	3/7/2007	46	A
USGS	7133000	3/8/2007	49	A
USGS	7133000	3/9/2007	51	A
USGS	7133000	3/10/2007	50	A
USGS	7133000	3/11/2007	50	A
USGS	7133000	3/12/2007	48	A
USGS	7133000	3/13/2007	47	A
USGS	7133000	3/14/2007	43	A
USGS	7133000	3/15/2007	29	A
USGS	7133000	3/16/2007	24	A
USGS	7133000	3/17/2007	24	A
USGS	7133000	3/18/2007	20	A
USGS	7133000	3/19/2007	20	A
USGS	7133000	3/20/2007	20	A
USGS	7133000	3/21/2007	19	A
USGS	7133000	3/22/2007	19	A
USGS	7133000	3/23/2007	19	A
USGS	7133000	3/24/2007	19	A
USGS	7133000	3/25/2007	19	A
USGS	7133000	3/26/2007	17	A
USGS	7133000	3/27/2007	17	A
USGS	7133000	3/28/2007	17	A
USGS	7133000	3/29/2007	16	A
USGS	7133000	3/30/2007	16	A
USGS	7133000	3/31/2007	16	A
USGS	7133000	4/1/2007	15	A
USGS	7133000	4/2/2007	15	A
USGS	7133000	4/3/2007	13	A
USGS	7133000	4/4/2007	13	A
USGS	7133000	4/5/2007	13	A
USGS	7133000	4/6/2007	14	A
USGS	7133000	4/7/2007	13	A
USGS	7133000	4/8/2007	13	A
USGS	7133000	4/9/2007	15	A
USGS	7133000	4/10/2007	14	A
USGS	7133000	4/11/2007	14	A
USGS	7133000	4/12/2007	14	A
USGS	7133000	4/13/2007	16	A
USGS	7133000	4/14/2007	19	A
USGS	7133000	4/15/2007	29	A
USGS	7133000	4/16/2007	28	A
USGS	7133000	4/17/2007	26	A
USGS	7133000	4/18/2007	23	A
USGS	7133000	4/19/2007	15	A
USGS	7133000	4/20/2007	14	A
USGS	7133000	4/21/2007	14	A
USGS	7133000	4/22/2007	14	A
USGS	7133000	4/23/2007	14	A
USGS	7133000	4/24/2007	14	A
USGS	7133000	4/25/2007	19	A
USGS	7133000	4/26/2007	20	A
USGS	7133000	4/27/2007	16	A
USGS	7133000	4/28/2007	14	A
USGS	7133000	4/29/2007	14	A
USGS	7133000	4/30/2007	13	A
USGS	7133000	5/1/2007	13	A
USGS	7133000	5/2/2007	13	A
USGS	7133000	5/3/2007	16	A
USGS	7133000	5/4/2007	15	A
USGS	7133000	5/5/2007	15	A
USGS	7133000	5/6/2007	14	A
USGS	7133000	5/7/2007	16	A
USGS	7133000	5/8/2007	19	A
USGS	7133000	5/9/2007	19	A
USGS	7133000	5/10/2007	19	A
USGS	7133000	5/11/2007	20	A
USGS	7133000	5/12/2007	18	A
USGS	7133000	5/13/2007	17	A
USGS	7133000	5/14/2007	18	A
USGS	7133000	5/15/2007	105	A
USGS	7133000	5/16/2007	60	A
USGS	7133000	5/17/2007	30	A
USGS	7133000	5/18/2007	47	A
USGS	7133000	5/19/2007	20	A
USGS	7133000	5/20/2007	19	A
USGS	7133000	5/21/2007	19	A
USGS	7133000	5/22/2007	20	A
USGS	7133000	5/23/2007	59	A
USGS	7133000	5/24/2007	115	A
USGS	7133000	5/25/2007	84	A
USGS	7133000	5/26/2007	92	A
USGS	7133000	5/27/2007	88	A
USGS	7133000	5/28/2007	80	A
USGS	7133000	5/29/2007	85	A
USGS	7133000	5/30/2007	38	A
USGS	7133000	5/31/2007	23	A
USGS	7133000	6/1/2007	20	A
USGS	7133000	6/2/2007	23	A
USGS	7133000	6/3/2007	19	A
USGS	7133000	6/4/2007	19	A
USGS	7133000	6/5/2007	28	A
USGS	7133000	6/6/2007	148	A
USGS	7133000	6/7/2007	96	A
USGS	7133000	6/8/2007	88	A
USGS	7133000	6/9/2007	87	A
USGS	7133000	6/10/2007	86	A
USGS	7133000	6/11/2007	74	A
USGS	7133000	6/12/2007	72	A
USGS	7133000	6/13/2007	82	A
USGS	7133000	6/14/2007	353	A
USGS	7133000	6/15/2007	176	A
USGS	7133000	6/16/2007	103	A
USGS	7133000	6/17/2007	62	A
USGS	7133000	6/18/2007	27	A
USGS	7133000	6/19/2007	34	A
USGS	7133000	6/20/2007	17	A
USGS	7133000	6/21/2007	14	A
USGS	7133000	6/22/2007	14	A
USGS	7133000	6/23/2007	36	A
USGS	7133000	6/24/2007	25	A
USGS	7133000	6/25/2007	18	A
USGS	7133000	6/26/2007	67	A
USGS	7133000	6/27/2007	361	A
USGS	7133000	6/28/2007	807	A
USGS	7133000	6/29/2007	745	A
USGS	7133000	6/30/2007	738	A
USGS	7133000	7/1/2007	653	A
USGS	7133000	7/2/2007	648	A
USGS	7133000	7/3/2007	649	A
USGS	7133000	7/4/2007	693	A
USGS	7133000	7/5/2007	658	A
USGS	7133000	7/6/2007	658	A
USGS	7133000	7/7/2007	655	A
USGS	7133000	7/8/2007	649	A
USGS	7133000	7/9/2007	645	A
USGS	7133000	7/10/2007	646	A
USGS	7133000	7/11/2007	648	A
USGS	7133000	7/12/2007	652	A
USGS	7133000	7/13/2007	647	A
USGS	7133000	7/14/2007	635	A
USGS	7133000	7/15/2007	630	A
USGS	7133000	7/16/2007	627	A
USGS	7133000	7/17/2007	621	A
USGS	7133000	7/18/2007	616	A
USGS	7133000	7/19/2007	585	A
USGS	7133000	7/20/2007	507	A
USGS	7133000	7/21/2007	533	A
USGS	7133000	7/22/2007	537	A
USGS	7133000	7/23/2007	607	A
USGS	7133000	7/24/2007	645	A
USGS	7133000	7/25/2007	643	A
USGS	7133000	7/26/2007	572	A
USGS	7133000	7/27/2007	587	A
USGS	7133000	7/28/2007	514	A
USGS	7133000	7/29/2007	163	A
USGS	7133000	7/30/2007	159	A
USGS	7133000	7/31/2007	102	A
USGS	7133000	8/1/2007	59	A
USGS	7133000	8/2/2007	51	A
USGS	7133000	8/3/2007	33	A
USGS	7133000	8/4/2007	27	A
USGS	7133000	8/5/2007	26	A
USGS	7133000	8/6/2007	25	A
USGS	7133000	8/7/2007	25	A
USGS	7133000	8/8/2007	24	A
USGS	7133000	8/9/2007	25	A
USGS	7133000	8/10/2007	24	A
USGS	7133000	8/11/2007	23	A
USGS	7133000	8/12/2007	22	A
USGS	7133000	8/13/2007	22	A
USGS	7133000	8/14/2007	23	A
USGS	7133000	8/15/2007	21	A
USGS	7133000	8/16/2007	24	A
USGS	7133000	8/17/2007	55	A
USGS	7133000	8/18/2007	26	A
USGS	7133000	8/19/2007	24	A
USGS	7133000	8/20/2007	23	A
USGS	7133000	8/21/2007	22	A
USGS	7133000	8/22/2007	22	A
USGS	7133000	8/23/2007	21	A
USGS	7133000	8/24/2007	21	A
USGS	7133000	8/25/2007	21	A
USGS	7133000	8/26/2007	20	A
USGS	7133000	8/27/2007	20	A
USGS	7133000	8/28/2007	20	A
USGS	7133000	8/29/2007	21	A
USGS	7133000	8/30/2007	20	A
USGS	7133000	8/31/2007	19	A
USGS	7133000	9/1/2007	41	A
USGS	7133000	9/2/2007	25	A
USGS	7133000	9/3/2007	20	A
USGS	7133000	9/4/2007	19	A
USGS	7133000	9/5/2007	18	A
USGS	7133000	9/6/2007	18	A
USGS	7133000	9/7/2007	18	A
USGS	7133000	9/8/2007	18	A
USGS	7133000	9/9/2007	17	A
USGS	7133000	9/10/2007	15	A
USGS	7133000	9/11/2007	16	A
USGS	7133000	9/12/2007	15	A
USGS	7133000	9/13/2007	15	A
USGS	7133000	9/14/2007	16	A
USGS	7133000	9/15/2007	19	A
USGS	7133000	9/16/2007	19	A
USGS	7133000	9/17/2007	19	A
USGS	7133000	9/18/2007	19	A
USGS	7133000	9/19/2007	16	A
USGS	7133000	9/20/2007	16	A
USGS	7133000	9/21/2007	20	A
USGS	7133000	9/22/2007	17	A
USGS	7133000	9/23/2007	19	A
USGS	7133000	9/24/2007	19	A
USGS	7133000	9/25/2007	18	A
USGS	7133000	9/26/2007	18	A
USGS	7133000	9/27/2007	18	A
USGS	7133000	9/28/2007	18	A
USGS	7133000	9/29/2007	18	A
USGS	7133000	9/30/2007	19	A
USGS	7133000	10/1/2007	19	A
USGS	7133000	10/2/2007	18	A
USGS	7133000	10/3/2007	20	A
USGS	7133000	10/4/2007	19	A
USGS	7133000	10/5/2007	20	A
USGS	7133000	10/6/2007	19	A
USGS	7133000	10/7/2007	21	A
USGS	7133000	10/8/2007	21	A
USGS	7133000	10/9/2007	21	A
USGS	7133000	10/10/2007	21	A
USGS	7133000	10/11/2007	21	A
USGS	7133000	10/12/2007	21	A
USGS	7133000	10/13/2007	22	A
USGS	7133000	10/14/2007	21	A
USGS	7133000	10/15/2007	21	A
USGS	7133000	10/16/2007	23	A
USGS	7133000	10/17/2007	26	A
USGS	7133000	10/18/2007	23	A
USGS	7133000	10/19/2007	22	A
USGS	7133000	10/20/2007	28	A
USGS	7133000	10/21/2007	24	A
USGS	7133000	10/22/2007	23	A
USGS	7133000	10/23/2007	24	A
USGS	7133000	10/24/2007	28	A
USGS	7133000	10/25/2007	32	A
USGS	7133000	10/26/2007	35	A
USGS	7133000	10/27/2007	26	A
USGS	7133000	10/28/2007	20	A
USGS	7133000	10/29/2007	19	A
USGS	7133000	10/30/2007	18	A
USGS	7133000	10/31/2007	17	A
USGS	7133000	11/1/2007	17	A
USGS	7133000	11/2/2007	15	A
USGS	7133000	11/3/2007	16	A
USGS	7133000	11/4/2007	16	A
USGS	7133000	11/5/2007	16	A
USGS	7133000	11/6/2007	15	A
USGS	7133000	11/7/2007	15	A
USGS	7133000	11/8/2007	15	A
USGS	7133000	11/9/2007	15	A
USGS	7133000	11/10/2007	16	A
USGS	7133000	11/11/2007	18	A
USGS	7133000	11/12/2007	16	A
USGS	7133000	11/13/2007	15	A
USGS	7133000	11/14/2007	17	A
USGS	7133000	11/15/2007	17	A
USGS	7133000	11/16/2007	16	A
USGS	7133000	11/17/2007	16	A
USGS	7133000	11/18/2007	16	A
USGS	7133000	11/19/2007	15	A
USGS	7133000	11/20/2007	15	A
USGS	7133000	11/21/2007	15	A
USGS	7133000	11/22/2007	14	A
USGS	7133000	11/23/2007	14	A
USGS	7133000	11/24/2007	13	A
USGS	7133000	11/25/2007	13	A
USGS	7133000	11/26/2007	13	A
USGS	7133000	11/27/2007	13	A
USGS	7133000	11/28/2007	13	A
USGS	7133000	11/29/2007	12	A
USGS	7133000	11/30/2007	14	A
USGS	7133000	12/1/2007	21	A
USGS	7133000	12/2/2007	19	A
USGS	7133000	12/3/2007	12	A
USGS	7133000	12/4/2007	12	A
USGS	7133000	12/5/2007	12	A
USGS	7133000	12/6/2007	12	A
USGS	7133000	12/7/2007	12	A
USGS	7133000	12/8/2007	12	A
USGS	7133000	12/9/2007	12	A
USGS	7133000	12/10/2007	13	A
USGS	7133000	12/11/2007	16	A
USGS	7133000	12/12/2007	20	A
USGS	7133000	12/13/2007	20	A
USGS	7133000	12/14/2007	20	A
USGS	7133000	12/15/2007	21	A
USGS	7133000	12/16/2007	16	A
USGS	7133000	12/17/2007	14	A
USGS	7133000	12/18/2007	13	A
USGS	7133000	12/19/2007	13	A
USGS	7133000	12/20/2007	13	A
USGS	7133000	12/21/2007	14	A
USGS	7133000	12/22/2007	19	A
USGS	7133000	12/23/2007	19	A
USGS	7133000	12/24/2007	20	A
USGS	7133000	12/25/2007	18	A
USGS	7133000	12/26/2007	22	A
USGS	7133000	12/27/2007	24	A
USGS	7133000	12/28/2007	23	A
USGS	7133000	12/29/2007	23	A
USGS	7133000	12/30/2007	24	A
USGS	7133000	12/31/2007	24	A
USGS	7133000	1/1/2008	21	A
USGS	7133000	1/2/2008	22	A
USGS	7133000	1/3/2008	23	A
USGS	7133000	1/4/2008	24	A
USGS	7133000	1/5/2008	25	A
USGS	7133000	1/6/2008	26	A
USGS	7133000	1/7/2008	25	A
USGS	7133000	1/8/2008	26	A
USGS	7133000	1/9/2008	27	A
USGS	7133000	1/10/2008	26	A
USGS	7133000	1/11/2008	25	A
USGS	7133000	1/12/2008	26	A
USGS	7133000	1/13/2008	26	A
USGS	7133000	1/14/2008	25	A
USGS	7133000	1/15/2008	24	A
USGS	7133000	1/16/2008	25	A
USGS	7133000	1/17/2008	21	A
USGS	7133000	1/18/2008	21	A
USGS	7133000	1/19/2008	20	A
USGS	7133000	1/20/2008	21	A
USGS	7133000	1/21/2008	21	A
USGS	7133000	1/22/2008	21	A
USGS	7133000	1/23/2008	21	A
USGS	7133000	1/24/2008	19	A
USGS	7133000	1/25/2008	13	A
USGS	7133000	1/26/2008	13	A
USGS	7133000	1/27/2008	13	A
USGS	7133000	1/28/2008	14	A
USGS	7133000	1/29/2008	13	A
USGS	7133000	1/30/2008	12	A
USGS	7133000	1/31/2008	13	A
USGS	7133000	2/1/2008	13	A
USGS	7133000	2/2/2008	14	A
USGS	7133000	2/3/2008	14	A
USGS	7133000	2/4/2008	15	A
USGS	7133000	2/5/2008	16	A
USGS	7133000	2/6/2008	15	A
USGS	7133000	2/7/2008	16	A
USGS	7133000	2/8/2008	22	A
USGS	7133000	2/9/2008	20	A
USGS	7133000	2/10/2008	20	A
USGS	7133000	2/11/2008	19	A
USGS	7133000	2/12/2008	22	A
USGS	7133000	2/13/2008	24	A
USGS	7133000	2/14/2008	24	A
USGS	7133000	2/15/2008	23	A
USGS	7133000	2/16/2008	23	A
USGS	7133000	2/17/2008	22	A
USGS	7133000	2/18/2008	22	A
USGS	7133000	2/19/2008	21	A
USGS	7133000	2/20/2008	21	A
USGS	7133000	2/21/2008	21	A
USGS	7133000	2/22/2008	20	A
USGS	7133000	2/23/2008	21	A
USGS	7133000	2/24/2008	20	A
USGS	7133000	2/25/2008	20	A
USGS	7133000	2/26/2008	20	A
USGS	7133000	2/27/2008	20	A
USGS	7133000	2/28/2008	19	A
USGS	7133000	2/29/2008	20	A
USGS	7133000	3/1/2008	19	A
USGS	7133000	3/2/2008	17	A
USGS	7133000	3/3/2008	13	A
USGS	7133000	3/4/2008	14	A
USGS	7133000	3/5/2008	13	A
USGS	7133000	3/6/2008	15	A
USGS	7133000	3/7/2008	15	A
USGS	7133000	3/8/2008	14	A
USGS	7133000	3/9/2008	15	A
USGS	7133000	3/10/2008	14	A
USGS	7133000	3/11/2008	12	A
USGS	7133000	3/12/2008	10	A
USGS	7133000	3/13/2008	11	A
USGS	7133000	3/14/2008	11	A
USGS	7133000	3/15/2008	12	A
USGS	7133000	3/16/2008	13	A
USGS	7133000	3/17/2008	12	A
USGS	7133000	3/18/2008	11	A
USGS	7133000	3/19/2008	11	A
USGS	7133000	3/20/2008	9.3	A
USGS	7133000	3/21/2008	9.6	A
USGS	7133000	3/22/2008	10	A
USGS	7133000	3/23/2008	12	A
USGS	7133000	3/24/2008	10	A
USGS	7133000	3/25/2008	9.8	A
USGS	7133000	3/26/2008	9.8	A
USGS	7133000	3/27/2008	11	A
USGS	7133000	3/28/2008	11	A
USGS	7133000	3/29/2008	12	A
USGS	7133000	3/30/2008	12	A
USGS	7133000	3/31/2008	12	A
USGS	7133000	4/1/2008	13	A
USGS	7133000	4/2/2008	13	A
USGS	7133000	4/3/2008	13	A
USGS	7133000	4/4/2008	13	A
USGS	7133000	4/5/2008	13	A
USGS	7133000	4/6/2008	12	A
USGS	7133000	4/7/2008	12	A
USGS	7133000	4/8/2008	12	A
USGS	7133000	4/9/2008	12	A
USGS	7133000	4/10/2008	13	A
USGS	7133000	4/11/2008	12	A
USGS	7133000	4/12/2008	12	A
USGS	7133000	4/13/2008	12	A
USGS	7133000	4/14/2008	12	A
USGS	7133000	4/15/2008	13	A
USGS	7133000	4/16/2008	12	A
USGS	7133000	4/17/2008	13	A
USGS	7133000	4/18/2008	13	A
USGS	7133000	4/19/2008	13	A
USGS	7133000	4/20/2008	14	A
USGS	7133000	4/21/2008	14	A
USGS	7133000	4/22/2008	13	A
USGS	7133000	4/23/2008	13	A
USGS	7133000	4/24/2008	14	A
USGS	7133000	4/25/2008	14	A
USGS	7133000	4/26/2008	13	A
USGS	7133000	4/27/2008	13	A
USGS	7133000	4/28/2008	13	A
USGS	7133000	4/29/2008	12	A
USGS	7133000	4/30/2008	12	A
USGS	7133000	5/1/2008	13	A
USGS	7133000	5/2/2008	13	A
USGS	7133000	5/3/2008	14	A
USGS	7133000	5/4/2008	14	A
USGS	7133000	5/5/2008	14	A
USGS	7133000	5/6/2008	13	A
USGS	7133000	5/7/2008	14	A
USGS	7133000	5/8/2008	13	A
USGS	7133000	5/9/2008	14	A
USGS	7133000	5/10/2008	15	A
USGS	7133000	5/11/2008	15	A
USGS	7133000	5/12/2008	15	A
USGS	7133000	5/13/2008	14	A
USGS	7133000	5/14/2008	15	A
USGS	7133000	5/15/2008	17	A
USGS	7133000	5/16/2008	17	A
USGS	7133000	5/17/2008	15	A
USGS	7133000	5/18/2008	15	A
USGS	7133000	5/19/2008	15	A
USGS	7133000	5/20/2008	17	A
USGS	7133000	5/21/2008	18	A
USGS	7133000	5/22/2008	17	A
USGS	7133000	5/23/2008	17	A
USGS	7133000	5/24/2008	18	A
USGS	7133000	5/25/2008	18	A
USGS	7133000	5/26/2008	18	A
USGS	7133000	5/27/2008	19	A
USGS	7133000	5/28/2008	51	A
USGS	7133000	5/29/2008	61	A
USGS	7133000	5/30/2008	65	A
USGS	7133000	5/31/2008	101	A
USGS	7133000	6/1/2008	102	A
USGS	7133000	6/2/2008	102	A
USGS	7133000	6/3/2008	93	A
USGS	7133000	6/4/2008	79	A
USGS	7133000	6/5/2008	77	A
USGS	7133000	6/6/2008	89	A
USGS	7133000	6/7/2008	99	A
USGS	7133000	6/8/2008	80	A
USGS	7133000	6/9/2008	77	A
USGS	7133000	6/10/2008	62	A
USGS	7133000	6/11/2008	34	A
USGS	7133000	6/12/2008	25	A
USGS	7133000	6/13/2008	41	A
USGS	7133000	6/14/2008	72	A
USGS	7133000	6/15/2008	68	A
USGS	7133000	6/16/2008	75	A
USGS	7133000	6/17/2008	99	A
USGS	7133000	6/18/2008	105	A
USGS	7133000	6/19/2008	95	A
USGS	7133000	6/20/2008	87	A
USGS	7133000	6/21/2008	85	A
USGS	7133000	6/22/2008	91	A
USGS	7133000	6/23/2008	75	A
USGS	7133000	6/24/2008	76	A
USGS	7133000	6/25/2008	67	A
USGS	7133000	6/26/2008	82	A
USGS	7133000	6/27/2008	124	A
USGS	7133000	6/28/2008	450	A
USGS	7133000	6/29/2008	519	A
USGS	7133000	6/30/2008	601	A
USGS	7133000	7/1/2008	595	A
USGS	7133000	7/2/2008	644	A
USGS	7133000	7/3/2008	689	A
USGS	7133000	7/4/2008	669	A
USGS	7133000	7/5/2008	675	A
USGS	7133000	7/6/2008	722	A
USGS	7133000	7/7/2008	741	A
USGS	7133000	7/8/2008	720	A
USGS	7133000	7/9/2008	655	A
USGS	7133000	7/10/2008	720	A
USGS	7133000	7/11/2008	729	A
USGS	7133000	7/12/2008	729	A
USGS	7133000	7/13/2008	724	A
USGS	7133000	7/14/2008	732	A
USGS	7133000	7/15/2008	683	A
USGS	7133000	7/16/2008	592	A
USGS	7133000	7/17/2008	589	A
USGS	7133000	7/18/2008	638	A
USGS	7133000	7/19/2008	634	A
USGS	7133000	7/20/2008	626	A
USGS	7133000	7/21/2008	621	A
USGS	7133000	7/22/2008	619	A
USGS	7133000	7/23/2008	629	A
USGS	7133000	7/24/2008	251	A
USGS	7133000	7/25/2008	158	A
USGS	7133000	7/26/2008	144	A
USGS	7133000	7/27/2008	137	A
USGS	7133000	7/28/2008	132	A
USGS	7133000	7/29/2008	56	A
USGS	7133000	7/30/2008	50	A
USGS	7133000	7/31/2008	41	A
USGS	7133000	8/1/2008	25	A
USGS	7133000	8/2/2008	21	A
USGS	7133000	8/3/2008	19	A
USGS	7133000	8/4/2008	18	A
USGS	7133000	8/5/2008	18	A
USGS	7133000	8/6/2008	20	A
USGS	7133000	8/7/2008	34	A
USGS	7133000	8/8/2008	25	A
USGS	7133000	8/9/2008	18	A
USGS	7133000	8/10/2008	17	A
USGS	7133000	8/11/2008	17	A
USGS	7133000	8/12/2008	16	A
USGS	7133000	8/13/2008	21	A
USGS	7133000	8/14/2008	17	A
USGS	7133000	8/15/2008	24	A
USGS	7133000	8/16/2008	17	A
USGS	7133000	8/17/2008	117	A
USGS	7133000	8/18/2008	28	A
USGS	7133000	8/19/2008	25	A
USGS	7133000	8/20/2008	23	A
USGS	7133000	8/21/2008	22	A
USGS	7133000	8/22/2008	20	A
USGS	7133000	8/23/2008	20	A
USGS	7133000	8/24/2008	21	A
USGS	7133000	8/25/2008	22	A
USGS	7133000	8/26/2008	21	A
USGS	7133000	8/27/2008	20	A
USGS	7133000	8/28/2008	20	A
USGS	7133000	8/29/2008	20	A
USGS	7133000	8/30/2008	20	A
USGS	7133000	8/31/2008	19	A
USGS	7133000	9/1/2008	20	A
USGS	7133000	9/2/2008	20	A
USGS	7133000	9/3/2008	20	A
USGS	7133000	9/4/2008	20	A
USGS	7133000	9/5/2008	19	A
USGS	7133000	9/6/2008	29	A
USGS	7133000	9/7/2008	24	A
USGS	7133000	9/8/2008	22	A
USGS	7133000	9/9/2008	22	A
USGS	7133000	9/10/2008	21	A
USGS	7133000	9/11/2008	20	A
USGS	7133000	9/12/2008	21	A
USGS	7133000	9/13/2008	20	A
USGS	7133000	9/14/2008	19	A
USGS	7133000	9/15/2008	19	A
USGS	7133000	9/16/2008	19	A
USGS	7133000	9/17/2008	19	A
USGS	7133000	9/18/2008	20	A
USGS	7133000	9/19/2008	19	A
USGS	7133000	9/20/2008	18	A
USGS	7133000	9/21/2008	18	A
USGS	7133000	9/22/2008	18	A
USGS	7133000	9/23/2008	17	A
USGS	7133000	9/24/2008	17	A
USGS	7133000	9/25/2008	21	A
USGS	7133000	9/26/2008	21	A
USGS	7133000	9/27/2008	17	A
USGS	7133000	9/28/2008	17	A
