DATE,q.in,ec.in,t.in,q.out,ec.out,t.out,q.BIG,q.BUF,q.WIL,q.FRO,df.0,dg.0,p,et,RHmin,u2
3/16/2007,0.679604318,2.4,11.55,6.258023096,4.16,7.626666667,0.679604318,0.020359813,0,0,0.150749,0.97672525,0,0.0054356,15.2,1.982449846
3/17/2007,0.679604318,2.41,12.6,6.22970625,4.13,8.013333333,0.622970625,0.045873291,0,0,0.1495425,0.97145475,0,0.005334,15.6428571,2.026467978
3/18/2007,0.566336932,2.41,13.45,6.031488324,4.1,8.41,0.679604318,0.04247527,0,0,0.13376275,0.96637475,0,0.0036068,8.4428571,2.446548997
3/19/2007,0.566336932,2.41,12.9,5.861587244,4.12,8.726666667,0.707921165,0.03879408,0,0,0.13230225,0.96497775,0,0.004572,29.4428571,3.701383102
3/20/2007,0.566336932,2.42,14.85,5.691686165,4.12,9.036666667,0.594653778,0.038227743,0,0,0.13185775,0.95532575,0,0.0058928,17.4285714,2.803256173
3/21/2007,0.538020085,2.42,14.75,5.465151392,4.14,9.286666667,0.538020085,0.028316847,0,0,0.13058775,0.9380855,0.002370667,0.0036576,10.2666667,3.129337963
3/22/2007,0.538020085,2.42,14.25,5.097032386,4.17,9.513333333,0.481386392,0.013903572,0,0,0.1278255,0.92509975,0.004021667,0.0042164,25.9285714,2.675061728
3/23/2007,0.538020085,2.42,13.55,4.927131307,4.19,9.743333333,0.509703239,0.016282187,0,0,0.1266825,0.92071825,0.001481667,0.0033528,23.0857143,2.757631173
3/24/2007,0.538020085,2.42,13.35,5.521785085,4.02,9.99,0.509703239,0.015914068,0.023786151,0,0.12563475,0.9266555,0,0.0042164,24.8142857,3.195623071
3/25/2007,0.538020085,2.42,14.05,5.125349233,4.18,10.19,0.481386392,0.013903572,0.008211886,0,0.12569825,0.91821,0.002370667,0.004318,21.7714286,2.23578125
3/26/2007,0.481386392,2.42,13.4,4.927131307,4.25,10.52666667,0.453069545,0.013903572,0,0,0.118745,0.9131935,0,0.003048,19.4285714,3.126356096
3/27/2007,0.481386392,2.42,14.6,4.842180767,4.27,10.92666667,0.424752699,0.012742581,0,0,0.11814175,0.903605,0.001735667,0.0070104,38.8,3.09837963
3/28/2007,0.481386392,2.42,13.9,4.672279687,4.28,11.26666667,0.368119006,0.020841199,0,0,0.11934825,0.9015095,4.23E-05,0.003048,9.8333333,5.682650463
3/29/2007,0.453069545,2.42,12.6,4.728913381,4.2,11.52,0.339802159,0.022143774,0,0,0.11280775,0.8910955,0,0.0023368,24.5333333,3.623335648
3/30/2007,0.453069545,NA,NA,4.445744915,4.28,11.63,0.311485312,0.013903572,0,0,0.1116965,0.88693625,0,0.0049276,33.2714286,2.188634259
3/31/2007,0.453069545,NA,NA,4.332477528,4.32,11.78,0.311485312,0.013903572,0,0,0.11115675,0.88973025,0,0.0062992,14.9,2.691707176
4/1/2007,0.424752699,2.42,NA,4.275843835,4.31,12.04,0.283168466,0.013733671,0,0,0.1094105,0.887603,0,0.0069088,14.1,2.588738426
4/2/2007,0.424752699,2.42,NA,4.190893295,4.33,12.36333333,0.339802159,0.011213471,1.41584233,0,0.10658475,0.88445975,0,0.0048768,10.4285714,2.352125772
4/3/2007,0.368119006,2.41,NA,4.190893295,4.33,12.63333333,0.311485312,0.011213471,0.20671298,0,0.09547225,0.88280875,0,0.004064,23.3714286,3.405929784
4/4/2007,0.368119006,2.41,NA,4.105942756,4.31,12.79333333,0.260514989,0.011213471,0.096277278,0,0.09432925,0.87512525,0,0.0039116,28.1857143,4.378674769
4/5/2007,0.368119006,2.4,NA,4.049309062,4.33,12.83333333,0.226534773,0.009033074,0.059465378,0,0.09293225,0.87023575,0,0.0013208,35.4,3.999052855
4/6/2007,0.396435852,2.39,NA,3.964358523,4.33,12.78666667,0.192554557,0.008778222,0.039643585,0,0.09839325,0.86636225,4.23E-05,0.0016256,38.2,2.595298997
4/7/2007,0.368119006,2.39,NA,3.879407983,4.34,12.67666667,0.184059503,0.008778222,0.028316847,0,0.092075,0.863981,0.00127,0.00127,43.7428571,3.51447338
4/8/2007,0.368119006,2.39,NA,3.851091136,4.32,12.53,0.226534773,0.007475647,0.018689119,0,0.094090435,0.86540975,0,0.0034544,55.7857143,3.047839506
4/9/2007,0.424752699,NA,NA,3.879407983,4.31,12.49666667,0.24918825,0.006541192,0.008495054,0,0.105664,0.86934675,0.005672667,0.0031496,42.2571429,2.661847994
4/10/2007,0.396435852,NA,NA,3.851091136,4.31,12.51,0.311485312,0.006541192,0.001982179,0,0.1024255,0.8730615,0.000211667,0.0047244,23.9,3.318260031
4/11/2007,0.396435852,NA,NA,3.766140596,4.32,12.43666667,0.283168466,0.006541192,0.000283168,0,0.09959975,0.87010875,0.000296333,0.0028956,10.9714286,3.50775463
4/12/2007,0.396435852,NA,NA,3.65287321,4.33,12.30333333,0.215208034,0.006541192,0,0,0.0997585,0.863727,0.008720667,0.0007112,40.8285714,4.359376929
4/13/2007,0.453069545,NA,NA,3.964358523,4.1,11.99333333,0.226534773,0.010788719,0,0,0.114626571,0.880831895,0.003598333,0.002286,80.0142857,4.45949267
4/14/2007,0.538020085,NA,NA,4.049309062,3.97,11.86,0.235029827,0.014866344,0,0,0.128397,0.90433525,0,0.003048,49.3285714,2.537528935
4/15/2007,0.821188551,NA,NA,4.360794375,4.01,11.88666667,0.481386392,0.034546553,0,0,0.1757045,0.9224645,0,0.0055372,44.2285714,2.296489198
4/16/2007,0.792871705,NA,NA,5.06871554,4.01,11.92666667,0.707921165,0.029732689,0,0,0.17313275,0.94764225,0,0.0020828,29.6857143,3.311174769
4/17/2007,0.736238011,NA,NA,5.351884006,4.15,11.9,0.509703239,0.017952881,0,0,0.1637665,0.93900625,0,0.0052832,52.2571429,2.561741898
4/18/2007,0.651287472,NA,NA,5.040398693,4.35,11.89,0.424752699,0.016140603,0,0,0.14925675,0.9246235,0,0.0066548,36.6857143,4.511780478
4/19/2007,0.424752699,2.33,13.9,4.81386392,4.4,11.92,0.453069545,0.015234463,0.167069395,0,0.10995025,0.916305,0,0.0094488,10.4714286,3.477091049
4/20/2007,0.396435852,2.33,15.25,4.643962841,4.41,11.97333333,0.481386392,0.036245564,0.311485312,0,0.10417175,0.91119325,0.006646333,0.0069596,8.4285714,3.950497685
4/21/2007,0.396435852,2.34,15.45,4.530695454,4.4,12.07666667,0.509703239,0.093162425,0.368119006,0,0.10029825,0.9133205,0.002963333,0.0043688,29.1142857,5.41794946
4/22/2007,0.396435852,2.33,16,5.776636704,3.71,12.15,1.529109716,0.080703013,1.868911875,0,0.10175875,1.0118725,0,0.0068072,26.7714286,3.835725309
4/23/2007,0.396435852,2.31,14.4,5.804953551,3.66,12.22666667,0.849505398,0.068809937,0.481386392,0,0.09959975,0.96897825,0.018161,0.0032512,19.0571429,5.347415123
4/24/2007,0.396435852,2.26,12,5.153666079,4.25,12.34666667,0.594653778,0.072774296,0.453069545,0,0.10264775,0.9357995,0.002455333,0.0023368,37.9428571,5.568126929
4/25/2007,0.538020085,2.24,11.25,6.852676875,3.44,12.20333333,0.566336932,0.075322812,0.453069545,0,0.129921,0.92897325,0.004402667,0.0038608,43.9166667,5.3725
4/26/2007,0.566336932,2.25,11.75,5.465151392,3.98,12.08333333,0.707921165,0.073340633,0.339802159,0,0.13611225,0.93506925,0.002624667,0.0037084,25.2714286,2.132615741
4/27/2007,0.453069545,2.25,12.75,5.125349233,4.31,12.10666667,0.679604318,0.074190138,0.093445594,0,0.11407775,0.934245131,0,0.0044196,22,1.864986111
4/28/2007,0.396435852,2.25,13.15,4.983765,4.43,12.21666667,0.622970625,0.073057464,0.175564449,0,0.1025525,0.92408375,0,0.0068072,19.9285714,1.429984568
4/29/2007,0.396435852,2.24,13.15,4.785547074,4.36,12.50666667,0.566336932,0.070508948,0.201049611,0,0.09782175,0.918591,0,0.0042672,18.4428571,2.910108025
4/30/2007,0.368119006,2.23,13.05,4.615645994,4.34,12.75333333,0.481386392,0.073340633,0.254851619,0,0.0931545,0.903478,0,0.0037084,31.8571429,2.68904321
5/1/2007,0.368119006,2.22,12.35,4.389111221,4.38,12.92333333,0.509703239,0.072774296,0.311485312,0,0.090424,0.89106375,0,0.0035052,37.8428571,3.29224537
5/2/2007,0.368119006,2.21,12,4.162576449,4.4,13.05,0.453069545,0.07022578,0.184059503,0,0.094107,0.8820785,0,0.0045212,33.4571429,2.290725309
5/3/2007,0.453069545,2.22,11.9,4.077625909,4.41,13.17666667,0.396435852,0.070792116,0.311485312,0,0.113919,0.9087485,0.000169333,0.004572,31.0571429,3.246305941
5/4/2007,0.424752699,2.22,12.25,4.870497613,3.99,13.37666667,0.368119006,0.071641622,0.368119006,0,0.1077595,0.8814435,0.002370667,0.0062992,21.0285714,2.66775463
5/5/2007,0.424752699,2.22,13.5,4.559012301,4.06,13.65333333,0.396435852,0.069093106,0.339802159,0,0.10499725,0.8832215,0.009017,0.0042164,17.5571429,4.130324074
5/6/2007,0.396435852,2.22,15.15,3.936041676,4.21,13.93666667,0.396435852,0.069942611,0.339802159,0.087782224,0.099441,0.863981,0.003090333,0.0035052,20.4428571,1.930075231
5/7/2007,0.453069545,2.22,14.75,3.681190057,4.33,14.29666667,0.339802159,0.071075285,0.368119006,0.396435852,0.11503025,0.86280625,8.47E-05,0.003556,27.7,1.953354552
5/8/2007,0.538020085,2.24,15.1,3.313071051,4.3,14.65,0.311485312,0.07022578,0.396435852,0.566336932,0.1289685,0.857123,0,0.0042164,21.8142857,1.095306713
5/9/2007,0.538020085,2.24,15.05,3.114853125,4.33,14.98,0.277505097,0.144699086,0.240693196,0.566336932,0.13166725,0.852932,0,0.0047244,19.8,0.974992284
5/10/2007,0.538020085,2.25,15.25,3.058219432,4.32,15.29,0.311485312,0.614475571,0.053802009,0.566336932,0.13154025,0.837565,0,0.00508,17.7428571,1.095570988
5/11/2007,0.566336932,2.26,15.55,3.058219432,4.23,15.7,0.283168466,0.931624253,0.045306955,0.566336932,0.13484225,0.81797525,0,0.0070104,15.6285714,1.163981481
5/12/2007,0.509703239,2.26,15.3,3.171486818,4.21,16.13666667,0.339802159,0.976931207,0.039643585,0.566336932,0.12620625,0.8272145,0,0.0087376,14.3142857,2.323611111
5/13/2007,0.481386392,2.25,15.5,2.944952045,4.2,16.72333333,0.339802159,0.971267838,0.036811901,0.566336932,0.1203325,0.824738,0.021336,0.0066548,17.1333333,3.788953704
5/14/2007,0.509703239,2.23,16.25,2.973268892,4.17,17.20666667,0.266178358,1.059050062,0.04247527,0.566336932,0.12652375,0.8220075,0.001905,0.0036576,18.1166667,2.862837963
5/15/2007,2.973268892,2.22,16.65,15.68753301,2.38,17.39666667,0.266178358,1.653703841,0.036811901,0.339802159,0.33245425,0.96085025,0,0.0051816,34.6666667,2.470912037
5/16/2007,1.699010795,2.23,16.95,8.438420284,2.55,17.52666667,0.237861511,1.296911574,0.024918825,0.339802159,0.28203525,1.00009325,0,0.0042672,33.5833333,3.380787037
5/17/2007,0.849505398,2.22,17.1,6.173072557,2.95,17.69,0.252019935,1.265763043,0.007645549,0.594653778,0.17922875,0.93208475,0,0.005588,34.45,2.756877315
5/18/2007,1.33089179,2.19,17.4,5.408517699,3.44,17.85,0.368119006,1.299743258,0.016706939,0.594653778,0.24812625,0.91665425,0,0.0052832,31.4166667,3.32962963
5/19/2007,0.566336932,2.2,17.35,5.380200852,3.48,18.00666667,0.481386392,1.359208636,0.04247527,0.594653778,0.13649325,0.92732225,0,0.005334,22.4166667,1.646298611
5/20/2007,0.538020085,2.22,17.65,4.672279687,3.48,18.18,0.20671298,1.328060105,0.028316847,0.538020085,0.1321435,0.8778875,0,0.005334,24.0333333,1.746064815
5/21/2007,0.538020085,2.03,17.95,4.389111221,3.49,18.31,0.20671298,1.333723474,0.031148531,0.538020085,0.131826,0.85893275,8.47E-05,0.0057912,25.6166667,2.261342593
5/22/2007,0.566336932,2.24,18.4,3.936041676,NA,18.48333333,0.339802159,1.342218528,0.036811901,0.594653778,0.13566775,0.86394925,0.017314333,0.0049276,25.5,3.036125
5/23/2007,1.670693949,2.25,19,3.879407983,NA,18.56666667,0.339802159,1.350713582,0.028316847,0.594653778,0.250952,0.87544275,0.000211667,0.004318,26.2166667,3.370446759
5/24/2007,3.256437358,2.23,18.7,5.521785085,3.1,18.54333333,0.538020085,1.379030429,0.017839613,0.594653778,0.42186225,0.95818325,0.000127,0.0059436,30.1,2.412145833
5/25/2007,2.378615114,2.22,18.7,6.258023096,2.84,18.81,0.651287472,1.359208636,0.012459412,0.622970625,0.352806,0.99787075,0,0.0045212,25.3833333,3.238888889
5/26/2007,2.605149886,2.18,18.8,6.654458949,2.93,19.08,0.509703239,1.319565051,0.009627728,0.622970625,0.373888,0.99221925,0,0.0057404,38.5666667,2.335421296
5/27/2007,2.4918825,2.17,18.65,6.739409488,3.08,19.26666667,0.424752699,1.319565051,0.000849505,0.594653778,0.364744,0.990727,0,0.0071628,31.5166667,2.839877315
5/28/2007,2.265347727,2.17,18.85,6.654458949,3.15,19.41666667,0.424752699,1.294079889,0.009627728,0.594653778,0.34578925,0.98593275,0.000508,0.0056388,20.7833333,2.378708333
5/29/2007,2.40693196,2.14,19.1,6.286339943,3.21,19.51666667,0.538020085,1.302574943,0.017556445,0.594653778,0.35893375,0.98637725,0.002074333,0.0047752,32.4666667,3.18375
5/30/2007,1.07604017,2.13,19.55,6.286339943,3.23,19.58,0.339802159,1.268594727,0.033980216,0.594653778,0.2131695,0.95500825,0.001227667,0.0057404,21.65,2.063770833
5/31/2007,0.651287472,2.13,19.5,5.465151392,3.51,19.64666667,0.189722872,1.175149133,0.033980216,0.594653778,0.153137937,0.860933,0,0.0042672,26,2.290296296
6/1/2007,0.566336932,2.12,19.6,4.615645994,3.96,19.68666667,0.212376349,1.135505548,0.036811901,0.594653778,0.1434465,0.837946,0,0.0048768,32.7333333,2.298384259
6/2/2007,0.651287472,2.09,19.8,4.304160682,4.03,19.78666667,0.252019935,1.12417881,0.045306955,0.594653778,0.1547495,0.8357235,0.004614333,0.0043688,24.95,1.337972222
6/3/2007,0.538020085,2.07,19.75,3.879407983,NA,19.90666667,0.184059503,1.141168918,0.059465378,0.594653778,0.1381125,0.85759925,0.000423333,0.0045212,24.8833333,1.274236111
6/4/2007,0.538020085,2.05,19.85,4.134259602,NA,20.03333333,0.237861511,1.149663972,0.056633693,0.594653778,0.138122526,0.858774,0,0.0081788,23.4,1.106277778
6/5/2007,0.792871705,1.97,19.75,4.247526989,NA,20.22,0.368119006,1.16099071,0.067960432,0.566336932,0.163195,0.85979,0,0.0140716,22.1571429,2.527418981
6/6/2007,4.190893295,1.9,20.3,4.162576449,NA,20.34,0.424752699,1.274258097,0.065128747,0.566336932,0.4460875,0.8992235,0,0.0104648,10.0857143,5.703946759
6/7/2007,2.718417273,1.87,20.45,5.06871554,NA,20.41,0.453069545,1.486634446,0.053802009,0.566336932,0.352933,0.96466025,0,0.0070612,10.4714286,5.257241512
6/8/2007,2.4918825,1.9,19.55,5.181982926,NA,20.39333333,0.424752699,1.625386994,0.056633693,0.566336932,0.33753425,0.933196,0.000127,0.0072644,21.9285714,2.752511574
6/9/2007,2.463565653,1.9,19.3,5.578418778,NA,20.38333333,0.424752699,1.710337534,0.076455486,0.566336932,0.33505775,0.92421075,0,0.0079756,17.6,1.847631173
6/10/2007,2.435248807,1.88,19.55,5.550101932,NA,20.41333333,0.424752699,1.707505849,0.070792116,0.566336932,0.333502,0.92656025,0,0.0078232,25.0857143,2.425553627
6/11/2007,2.095446648,1.86,19.4,5.153666079,NA,20.47,0.424752699,1.70184248,0.070792116,0.594653778,0.30851475,0.919988,0,0.0064516,18.4,2.326591435
6/12/2007,2.038812954,1.85,19.7,5.125349233,NA,20.49,0.396435852,1.682020687,0.067960432,0.594653778,0.29714825,0.89830275,0.007789333,0.00381,33.1857143,3.304978781
6/13/2007,2.32198142,1.85,20,4.842180767,NA,20.45666667,0.368119006,1.798119758,0.062297062,0.594653778,0.322834,0.910082,0.009906,0.0026416,51.5142857,4.048589892
6/14/2007,9.995846846,1.78,19.85,6.003171477,2.96,20.51666667,0.339802159,1.832099974,0.070792116,0.622970625,0.6701155,0.92910025,4.23E-05,0.0056388,58.7285714,1.92488233
6/15/2007,4.983765,1.82,19.85,7.503964346,2.69,20.59333333,0.339802159,1.806614812,0.093445594,0.651287472,0.49615725,1.20862725,0,0.0068072,37.9857143,1.482853009
6/16/2007,2.916635199,1.85,19.8,8.183568665,2.2,20.75,0.368119006,1.682020687,0.12176244,0.622970625,0.365252,1.04949625,0,0.0101092,35.5428571,2.297021605
6/17/2007,1.755644489,1.81,19.8,6.711092642,2.81,20.91333333,0.311485312,1.721664273,0.07928717,0.594653778,0.28082875,0.981583,0,0.0085852,28.1285714,4.399234182
6/18/2007,0.764554858,1.83,20.05,6.286339943,3.04,21.03333333,0.283168466,1.645208787,0.113267386,0.594653778,0.1716405,0.93322775,0,0.0080264,21.4285714,2.919861111
6/19/2007,0.962772784,1.83,20.25,5.380200852,3.18,21.12666667,0.254851619,1.65936721,0.223703088,0.622970625,0.19046825,0.8858885,0,0.0090932,25.1142857,2.070063657
6/20/2007,0.481386392,1.82,20.3,4.728913381,3.34,21.25333333,0.226534773,1.772634597,0.311485312,0.622970625,0.128886857,0.875572636,0.002201333,0.0103632,19.0857143,2.265889275
6/21/2007,0.396435852,1.75,20.3,4.219210142,3.35,21.38333333,0.198217926,1.730159327,0.226534773,0.594653778,0.1143635,0.8521065,0.003471333,0.0075184,14.1285714,2.912941744
6/22/2007,0.396435852,1.75,20.6,3.992675369,3.43,21.53333333,0.212376349,1.738654381,0.141584233,0.594653778,0.11591925,0.84477225,4.23E-05,0.0072644,27.7571429,2.656012731
6/23/2007,1.019406477,1.7,21.3,3.879407983,3.39,21.76,0.226534773,1.764139543,0.08495054,0.594653778,0.20431125,0.85016975,0,0.0096012,19.9714286,1.27681713
6/24/2007,0.707921165,1.7,20.9,3.73782375,3.31,21.96666667,0.254851619,1.738654381,0.062297062,0.594653778,0.166243,0.8521065,0,0.0114808,19.7142857,2.725210262
6/25/2007,0.509703239,1.64,21.1,3.454655284,3.29,22.12,0.283168466,1.716000903,0.036811901,0.707921165,0.13865225,0.840232,0.023114,0.0084836,23.4714286,4.080713735
6/26/2007,1.897228722,1.59,20.95,3.171486818,3.32,22.22,0.254851619,1.699010795,0.031148531,0.764554858,0.223924091,0.826140522,4.23E-05,0.005334,27.2428571,2.797156636
6/27/2007,10.22238162,1.65,21.25,3.369704744,3.34,22.27333333,0.396435852,1.880238614,0.036811901,0.764554858,0.70469125,1.053211,0,0.0052324,41.3428571,1.874000772
6/28/2007,22.8516952,1.73,21.55,6.427924176,2.22,22.32333333,0.368119006,1.662198895,0.036811901,0.792871705,1.21967625,1.33969125,0,0.0061976,32.7428571,1.770974151
6/29/2007,21.09605071,1.76,21.65,13.28060105,1.87,22.40666667,0.396435852,1.656535526,0.027184173,0.821188551,1.16487575,1.51183975,0,0.0062484,16.6857143,1.930551698
6/30/2007,20.89783278,1.74,21.9,16.45208787,1.99,22.51333333,0.396435852,1.749981119,0.024352488,0.849505398,1.1570335,1.53628725,0,0.0074676,30.2142857,2.47841821
7/1/2007,18.49090082,1.72,22.1,18.03783128,2.03,22.65,0.283168466,1.764139543,0.015291097,0.877822244,1.0674985,1.5006955,0,0.0072136,34.5,2.725979938
7/2/2007,18.34931659,1.69,22.5,17.55644489,2.06,22.75333333,0.283168466,1.761307858,0.012742581,0.877822244,1.06283125,1.47285075,0.011641667,0.0083312,36.8285714,2.515032793
7/3/2007,18.37763344,1.69,22.65,17.38654381,2.05,22.85,0.283168466,1.798119758,0.010477233,0.877822244,1.063078232,1.471168,0.000635,0.007366,20.2714286,2.684147377
7/4/2007,19.62357469,1.66,23.25,17.8679302,2.04,22.94,0.283168466,1.846258398,0.012742581,0.877822244,1.109218,1.4892655,0.000381,0.0073152,26.4142857,1.739197531
7/5/2007,18.63248506,1.66,22.95,18.74575244,2.03,23.02333333,0.254851619,1.854753452,0.007928717,0.877822244,1.07248325,1.47939125,0.000508,0.0077216,22.2857143,1.505979938
7/6/2007,18.63248506,1.63,23.1,18.06614812,2.06,23.16333333,0.226534773,1.86608019,0.005946538,0.877822244,1.071997642,1.4661515,0.000338667,0.0103124,20.8142857,1.575231481
7/7/2007,18.54753452,1.62,23.15,17.89624704,2.07,23.36666667,0.198217926,1.894397037,0.005380201,0.877822244,1.06930825,1.46431,8.47E-05,0.0102108,17.1714286,2.590470679
7/8/2007,18.37763344,1.6,23.3,18.03783128,2.05,23.60333333,0.198217926,1.922713883,0.002831685,0.877822244,1.06321225,1.4557375,0,0.007112,15.1714286,2.399112654
7/9/2007,18.26436605,1.57,23.4,17.98119758,2.04,23.79666667,0.198217926,1.897228722,0.013592086,0.877822244,1.05946575,1.445006,0.000931333,0.0057404,22.7,1.29070216
7/10/2007,18.2926829,1.55,23.5,17.66971227,2.06,23.89,0.198217926,1.90855546,0.011326739,0.877822244,1.060704,1.439799,0.008720667,0.0098552,24.2714286,2.94212963
7/11/2007,18.34931659,1.54,23.6,17.52812804,2.05,23.91,0.212376349,1.931208937,0.012742581,0.877822244,1.0622915,1.43329025,0.003090333,0.0066548,22.5428571,3.259259259
7/12/2007,18.46258398,1.51,23.85,18.17941551,2,23.97666667,0.226534773,1.888733668,0.022370309,0.877822244,1.06683175,1.45221325,0.000211667,0.0075184,29.1,2.268132716
7/13/2007,18.32099974,1.5,23.95,19.42535676,1.97,24.1,0.226534773,1.792456389,0.039643585,0.877822244,1.06137075,1.448562,0.000296333,0.0087376,27.9,1.85320216
7/14/2007,17.98119758,1.49,24.05,18.60416821,2,24.31333333,0.212376349,1.749981119,0.023502983,0.877822244,1.049401,1.4422755,0.000381,0.0102108,14.0428571,1.746527778
7/15/2007,17.83961335,1.47,24,18.15109866,2.03,24.49666667,0.198217926,1.693347426,0.017556445,0.877822244,1.045271495,1.4260195,0,0.0092964,13.1571429,2.270640432
7/16/2007,17.75466281,1.46,24.2,18.51921767,1.99,24.59666667,0.198217926,1.662198895,0.02038813,0.877822244,1.041781,1.426464,0,0.0098552,12.0857143,1.802276235
7/17/2007,17.58476173,1.46,24.05,18.17941551,1.99,24.67666667,0.198217926,1.673525633,0.015857434,0.906139091,1.036191663,1.42332075,0,0.011684,12.5142857,2.048225309
7/18/2007,17.4431775,1.45,24.5,17.75466281,1.99,24.75,0.198217926,1.665030579,0.018689119,0.962772784,1.031553447,1.416431,0,0.0102616,13.0714286,2.602044753
7/19/2007,16.56535526,1.44,24.75,17.38654381,2,24.79666667,0.198217926,1.656535526,0.020104961,0.962772784,1.005332,1.41150975,0,0.008636,26.2571429,3.626157407
7/20/2007,14.35664122,1.42,24.95,16.90515741,1.99,24.83666667,0.198217926,1.670693949,0.01840595,0.962772784,0.935101,1.36045575,0,0.0117856,21.3428571,1.87962963
7/21/2007,15.09287923,1.43,24.95,15.31941401,2.06,24.87333333,0.198217926,1.673525633,0.015574266,0.962772784,0.960374,1.338326,0,0.0112268,18.0857143,3.433641975
7/22/2007,15.20614662,1.44,25.1,15.31941401,2.02,24.95,0.198217926,1.727327642,0.00736238,0.962772784,0.9636125,1.33740525,0,0.009652,18.6571429,3.095679012
7/23/2007,17.18832588,1.45,25.15,15.26278031,2.01,25.03333333,0.198217926,1.792456389,0.005380201,0.962772784,1.02352475,1.35429625,8.47E-05,0.0092456,14.7857143,2.073688272
7/24/2007,18.26436605,1.47,25.05,15.7441667,1.94,25.08333333,0.198217926,1.772634597,0.01472476,0.962772784,1.05946575,1.38052175,4.23E-05,0.0107188,21.1428571,2.43287037
7/25/2007,18.20773236,1.47,24.9,16.45208787,1.93,25.12,0.198217926,1.789624704,0.017839613,0.962772784,1.0583545,1.40554075,0,0.010414,19.1857143,3.233024691
7/26/2007,16.19723625,1.47,24.8,16.45208787,1.95,25.14,0.283168466,1.781129651,0.028033678,0.962772784,0.99494975,1.37042525,0,0.0084836,18.9428571,2.585262346
7/27/2007,16.62198895,1.48,24.85,15.63089932,2,25.21333333,0.396435852,1.789624704,0.036811901,0.962772784,1.00733225,1.35302625,0.000465667,0.0079756,19.7571429,1.863618827
7/28/2007,14.55485915,1.48,24.9,15.46099824,1.98,25.29,0.453069545,1.792456389,0.062297062,0.962772784,0.93379925,1.3568045,0.003386667,0.0059436,25.9714286,2.322337963
